NAME	FAB_NAME	BAY_NAME	FROM_NODE	TO_NODE	MAX_SPEED	CURVE	LENGTH
rl_InterBay2_422_421	SMT	InterBay2	rn_InterBay2_422	rn_InterBay2_421	5000	False	5710.23629999999
rl_InterBay2_423_151	SMT	InterBay2	rn_InterBay2_423	rn_InterBay2_151	1000	True	1456.9077418039376
rl_InterBay2_423_422	SMT	InterBay2	rn_InterBay2_423	rn_InterBay2_422	5000	False	1018.5827000000281
rl_InterBay2_424_423	SMT	InterBay2	rn_InterBay2_424	rn_InterBay2_423	5000	False	1666.7715999999782
rl_InterBay2_425_424	SMT	InterBay2	rn_InterBay2_425	rn_InterBay2_424	5000	False	1018.5827000000281
rl_InterBay2_426_425	SMT	InterBay2	rn_InterBay2_426	rn_InterBay2_425	5000	False	6790.551199999987
rl_InterBay2_427_426	SMT	InterBay2	rn_InterBay2_427	rn_InterBay2_426	1000	True	929.9973419140891
rl_InterBay2_428_427	SMT	InterBay2	rn_InterBay2_428	rn_InterBay2_427	5000	False	1041.6666899999982
rl_InterBay2_429_428	SMT	InterBay2	rn_InterBay2_429	rn_InterBay2_428	1000	True	906.590355395173
rl_InterBay2_42_347	SMT	InterBay2	rn_InterBay2_42	rn_InterBay2_347	1000	True	1456.9077278211196
rl_InterBay2_42_41	SMT	InterBay2	rn_InterBay2_42	rn_InterBay2_41	5000	False	1018.5826800000068
rl_InterBay2_430_429	SMT	InterBay2	rn_InterBay2_430	rn_InterBay2_429	5000	False	6790.6876507899115
rl_InterBay2_431_167	SMT	InterBay2	rn_InterBay2_431	rn_InterBay2_167	1000	True	1456.9077418039376
rl_InterBay2_431_430	SMT	InterBay2	rn_InterBay2_431	rn_InterBay2_430	5000	False	1018.5827000000281
rl_InterBay2_432_431	SMT	InterBay2	rn_InterBay2_432	rn_InterBay2_431	5000	False	1666.7715999999782
rl_InterBay2_433_432	SMT	InterBay2	rn_InterBay2_433	rn_InterBay2_432	5000	False	1018.5827000000281
rl_InterBay2_434_433	SMT	InterBay2	rn_InterBay2_434	rn_InterBay2_433	5000	False	5710.23629999999
rl_InterBay2_435_434	SMT	InterBay2	rn_InterBay2_435	rn_InterBay2_434	5000	False	1543.3070999999763
rl_InterBay2_436_435	SMT	InterBay2	rn_InterBay2_436	rn_InterBay2_435	5000	False	4166.9291000000085
rl_InterBay2_437_175	SMT	InterBay2	rn_InterBay2_437	rn_InterBay2_175	1000	True	1456.9077418039376
rl_InterBay2_437_436	SMT	InterBay2	rn_InterBay2_437	rn_InterBay2_436	5000	False	1018.5827000000281
rl_InterBay2_438_437	SMT	InterBay2	rn_InterBay2_438	rn_InterBay2_437	5000	False	1666.7715999999782
rl_InterBay2_439_438	SMT	InterBay2	rn_InterBay2_439	rn_InterBay2_438	5000	False	1018.5827000000281
rl_InterBay2_43_42	SMT	InterBay2	rn_InterBay2_43	rn_InterBay2_42	5000	False	1234.6456599999947
rl_InterBay2_440_439	SMT	InterBay2	rn_InterBay2_440	rn_InterBay2_439	5000	False	5710.236199999985
rl_InterBay2_440_567	SMT	InterBay2	rn_InterBay2_440	rn_InterBay2_567	1000	True	930.9612265416738
rl_InterBay2_441_440	SMT	InterBay2	rn_InterBay2_441	rn_InterBay2_440	5000	False	5710.236199999985
rl_InterBay2_442_183	SMT	InterBay2	rn_InterBay2_442	rn_InterBay2_183	1000	True	1456.9077418039174
rl_InterBay2_442_441	SMT	InterBay2	rn_InterBay2_442	rn_InterBay2_441	5000	False	1018.582699999999
rl_InterBay2_443_442	SMT	InterBay2	rn_InterBay2_443	rn_InterBay2_442	5000	False	1666.771700000012
rl_InterBay2_444_443	SMT	InterBay2	rn_InterBay2_444	rn_InterBay2_443	5000	False	1018.5825999999943
rl_InterBay2_445_444	SMT	InterBay2	rn_InterBay2_445	rn_InterBay2_444	5000	False	5710.236300000019
rl_InterBay2_446_445	SMT	InterBay2	rn_InterBay2_446	rn_InterBay2_445	5000	False	1543.3070000000007
rl_InterBay2_447_446	SMT	InterBay2	rn_InterBay2_447	rn_InterBay2_446	5000	False	4166.929099999979
rl_InterBay2_448_191	SMT	InterBay2	rn_InterBay2_448	rn_InterBay2_191	1000	True	1456.9077418039174
rl_InterBay2_448_447	SMT	InterBay2	rn_InterBay2_448	rn_InterBay2_447	5000	False	1018.582699999999
rl_InterBay2_449_448	SMT	InterBay2	rn_InterBay2_449	rn_InterBay2_448	5000	False	1666.771700000012
rl_InterBay2_44_43	SMT	InterBay2	rn_InterBay2_44	rn_InterBay2_43	5000	False	1080.3149700000067
rl_InterBay2_450_449	SMT	InterBay2	rn_InterBay2_450	rn_InterBay2_449	5000	False	1018.5825999999943
rl_InterBay2_451_450	SMT	InterBay2	rn_InterBay2_451	rn_InterBay2_450	5000	False	5710.23629999999
rl_InterBay2_451_563	SMT	InterBay2	rn_InterBay2_451	rn_InterBay2_563	1000	True	930.9286518865538
rl_InterBay2_452_451	SMT	InterBay2	rn_InterBay2_452	rn_InterBay2_451	5000	False	5710.236300000019
rl_InterBay2_453_199	SMT	InterBay2	rn_InterBay2_453	rn_InterBay2_199	1000	True	1456.9076718899005
rl_InterBay2_453_452	SMT	InterBay2	rn_InterBay2_453	rn_InterBay2_452	5000	False	1018.5825999999943
rl_InterBay2_454_453	SMT	InterBay2	rn_InterBay2_454	rn_InterBay2_453	5000	False	1666.771700000012
rl_InterBay2_455_454	SMT	InterBay2	rn_InterBay2_455	rn_InterBay2_454	5000	False	1018.582699999999
rl_InterBay2_456_455	SMT	InterBay2	rn_InterBay2_456	rn_InterBay2_455	5000	False	5710.23609999998
rl_InterBay2_457_456	SMT	InterBay2	rn_InterBay2_457	rn_InterBay2_456	5000	False	1543.3071000000054
rl_InterBay2_458_457	SMT	InterBay2	rn_InterBay2_458	rn_InterBay2_457	5000	False	4166.929200000013
rl_InterBay2_459_207	SMT	InterBay2	rn_InterBay2_459	rn_InterBay2_207	1000	True	1456.9077418039174
rl_InterBay2_459_458	SMT	InterBay2	rn_InterBay2_459	rn_InterBay2_458	5000	False	1018.582699999999
rl_InterBay2_45_44	SMT	InterBay2	rn_InterBay2_45	rn_InterBay2_44	5000	False	6790.5511699999915
rl_InterBay2_460_459	SMT	InterBay2	rn_InterBay2_460	rn_InterBay2_459	5000	False	1666.7715999999782
rl_InterBay2_461_460	SMT	InterBay2	rn_InterBay2_461	rn_InterBay2_460	5000	False	1018.582699999999
rl_InterBay2_462_461	SMT	InterBay2	rn_InterBay2_462	rn_InterBay2_461	5000	False	5710.236200000014
rl_InterBay2_462_559	SMT	InterBay2	rn_InterBay2_462	rn_InterBay2_559	1000	True	930.8959948655639
rl_InterBay2_463_462	SMT	InterBay2	rn_InterBay2_463	rn_InterBay2_462	5000	False	5710.236199999985
rl_InterBay2_464_215	SMT	InterBay2	rn_InterBay2_464	rn_InterBay2_215	1000	True	1456.9077418039376
rl_InterBay2_464_463	SMT	InterBay2	rn_InterBay2_464	rn_InterBay2_463	5000	False	1018.5827000000281
rl_InterBay2_465_464	SMT	InterBay2	rn_InterBay2_465	rn_InterBay2_464	5000	False	1666.7715999999782
rl_InterBay2_466_465	SMT	InterBay2	rn_InterBay2_466	rn_InterBay2_465	5000	False	1018.582699999999
rl_InterBay2_467_466	SMT	InterBay2	rn_InterBay2_467	rn_InterBay2_466	5000	False	5710.236300000019
rl_InterBay2_468_467	SMT	InterBay2	rn_InterBay2_468	rn_InterBay2_467	5000	False	1543.3070999999763
rl_InterBay2_469_468	SMT	InterBay2	rn_InterBay2_469	rn_InterBay2_468	5000	False	4166.9291000000085
rl_InterBay2_46_45	SMT	InterBay2	rn_InterBay2_46	rn_InterBay2_45	5000	False	1080.3149700000067
rl_InterBay2_46_B6_15	SMT	InterBay2	rn_InterBay2_46	rn_B6_15	1000	True	1500.7164574945584
rl_InterBay2_470_223	SMT	InterBay2	rn_InterBay2_470	rn_InterBay2_223	1000	True	1456.9077418039174
rl_InterBay2_470_469	SMT	InterBay2	rn_InterBay2_470	rn_InterBay2_469	5000	False	1018.582699999999
rl_InterBay2_471_470	SMT	InterBay2	rn_InterBay2_471	rn_InterBay2_470	5000	False	1666.7716000000073
rl_InterBay2_472_471	SMT	InterBay2	rn_InterBay2_472	rn_InterBay2_471	5000	False	1018.582699999999
rl_InterBay2_473_472	SMT	InterBay2	rn_InterBay2_473	rn_InterBay2_472	5000	False	5710.236200000014
rl_InterBay2_473_555	SMT	InterBay2	rn_InterBay2_473	rn_InterBay2_555	1000	True	930.9612265416738
rl_InterBay2_474_473	SMT	InterBay2	rn_InterBay2_474	rn_InterBay2_473	5000	False	5710.236199999985
rl_InterBay2_475_231	SMT	InterBay2	rn_InterBay2_475	rn_InterBay2_231	1000	True	1456.9077418039174
rl_InterBay2_475_474	SMT	InterBay2	rn_InterBay2_475	rn_InterBay2_474	5000	False	1018.582699999999
rl_InterBay2_476_475	SMT	InterBay2	rn_InterBay2_476	rn_InterBay2_475	5000	False	1666.771700000012
rl_InterBay2_477_476	SMT	InterBay2	rn_InterBay2_477	rn_InterBay2_476	5000	False	1018.5825999999943
rl_InterBay2_478_477	SMT	InterBay2	rn_InterBay2_478	rn_InterBay2_477	5000	False	5710.23629999999
rl_InterBay2_479_478	SMT	InterBay2	rn_InterBay2_479	rn_InterBay2_478	5000	False	1543.3070000000007
rl_InterBay2_47_46	SMT	InterBay2	rn_InterBay2_47	rn_InterBay2_46	5000	False	1234.6456599999947
rl_InterBay2_480_479	SMT	InterBay2	rn_InterBay2_480	rn_InterBay2_479	5000	False	4166.9291000000085
rl_InterBay2_481_239	SMT	InterBay2	rn_InterBay2_481	rn_InterBay2_239	1000	True	1456.9077418039174
rl_InterBay2_481_480	SMT	InterBay2	rn_InterBay2_481	rn_InterBay2_480	5000	False	1018.582699999999
rl_InterBay2_482_481	SMT	InterBay2	rn_InterBay2_482	rn_InterBay2_481	5000	False	1666.771700000012
rl_InterBay2_483_482	SMT	InterBay2	rn_InterBay2_483	rn_InterBay2_482	5000	False	1018.5825999999943
rl_InterBay2_484_483	SMT	InterBay2	rn_InterBay2_484	rn_InterBay2_483	5000	False	5710.23629999999
rl_InterBay2_484_551	SMT	InterBay2	rn_InterBay2_484	rn_InterBay2_551	1000	True	930.928651886578
rl_InterBay2_485_484	SMT	InterBay2	rn_InterBay2_485	rn_InterBay2_484	5000	False	5710.23629999999
rl_InterBay2_486_247	SMT	InterBay2	rn_InterBay2_486	rn_InterBay2_247	1000	True	1456.9076718899207
rl_InterBay2_486_485	SMT	InterBay2	rn_InterBay2_486	rn_InterBay2_485	5000	False	1018.5826000000234
rl_InterBay2_487_486	SMT	InterBay2	rn_InterBay2_487	rn_InterBay2_486	5000	False	1666.771699999983
rl_InterBay2_488_487	SMT	InterBay2	rn_InterBay2_488	rn_InterBay2_487	5000	False	1018.582699999999
rl_InterBay2_489_488	SMT	InterBay2	rn_InterBay2_489	rn_InterBay2_488	5000	False	5710.236100000009
rl_InterBay2_48_47	SMT	InterBay2	rn_InterBay2_48	rn_InterBay2_47	5000	False	1018.5826800000068
rl_InterBay2_490_489	SMT	InterBay2	rn_InterBay2_490	rn_InterBay2_489	5000	False	1543.307099999991
rl_InterBay2_491_490	SMT	InterBay2	rn_InterBay2_491	rn_InterBay2_490	5000	False	4166.929200000013
rl_InterBay2_492_255	SMT	InterBay2	rn_InterBay2_492	rn_InterBay2_255	1000	True	1456.9076718899005
rl_InterBay2_492_491	SMT	InterBay2	rn_InterBay2_492	rn_InterBay2_491	5000	False	1018.5825999999943
rl_InterBay2_493_492	SMT	InterBay2	rn_InterBay2_493	rn_InterBay2_492	5000	False	1666.7716999999975
rl_InterBay2_494_493	SMT	InterBay2	rn_InterBay2_494	rn_InterBay2_493	5000	False	1018.582699999999
rl_InterBay2_495_494	SMT	InterBay2	rn_InterBay2_495	rn_InterBay2_494	5000	False	5710.236199999999
rl_InterBay2_495_547	SMT	InterBay2	rn_InterBay2_495	rn_InterBay2_547	1000	True	930.8959948655639
rl_InterBay2_496_495	SMT	InterBay2	rn_InterBay2_496	rn_InterBay2_495	5000	False	5710.236199999999
rl_InterBay2_497_263	SMT	InterBay2	rn_InterBay2_497	rn_InterBay2_263	1000	True	1456.9077418039174
rl_InterBay2_497_496	SMT	InterBay2	rn_InterBay2_497	rn_InterBay2_496	5000	False	1018.582699999999
rl_InterBay2_498_497	SMT	InterBay2	rn_InterBay2_498	rn_InterBay2_497	5000	False	1666.7716000000073
rl_InterBay2_499_498	SMT	InterBay2	rn_InterBay2_499	rn_InterBay2_498	5000	False	1018.582699999999
rl_InterBay2_49_48	SMT	InterBay2	rn_InterBay2_49	rn_InterBay2_48	5000	False	1666.7716599999985
rl_InterBay2_4_3	SMT	InterBay2	rn_InterBay2_4	rn_InterBay2_3	5000	False	1080.31496
rl_InterBay2_500_499	SMT	InterBay2	rn_InterBay2_500	rn_InterBay2_499	5000	False	5710.236239999998
rl_InterBay2_501_500	SMT	InterBay2	rn_InterBay2_501	rn_InterBay2_500	5000	False	1543.307090000002
rl_InterBay2_502_501	SMT	InterBay2	rn_InterBay2_502	rn_InterBay2_501	5000	False	4166.929139999993
rl_InterBay2_503_271	SMT	InterBay2	rn_InterBay2_503	rn_InterBay2_271	1000	True	1456.9077208297158
rl_InterBay2_503_502	SMT	InterBay2	rn_InterBay2_503	rn_InterBay2_502	5000	False	1018.5826700000034
rl_InterBay2_504_503	SMT	InterBay2	rn_InterBay2_504	rn_InterBay2_503	5000	False	1666.7716599999985
rl_InterBay2_505_504	SMT	InterBay2	rn_InterBay2_505	rn_InterBay2_504	5000	False	1018.5826800000068
rl_InterBay2_506_505	SMT	InterBay2	rn_InterBay2_506	rn_InterBay2_505	5000	False	5710.236210000003
rl_InterBay2_506_543	SMT	InterBay2	rn_InterBay2_506	rn_InterBay2_543	1000	True	930.9612596967906
rl_InterBay2_507_506	SMT	InterBay2	rn_InterBay2_507	rn_InterBay2_506	5000	False	5710.236219999992
rl_InterBay2_508_279	SMT	InterBay2	rn_InterBay2_508	rn_InterBay2_279	1000	True	1456.9077278211196
rl_InterBay2_508_507	SMT	InterBay2	rn_InterBay2_508	rn_InterBay2_507	5000	False	1018.5826800000068
rl_InterBay2_509_508	SMT	InterBay2	rn_InterBay2_509	rn_InterBay2_508	5000	False	1666.7716499999951
rl_InterBay2_50_353	SMT	InterBay2	rn_InterBay2_50	rn_InterBay2_353	1000	True	1456.9077208297158
rl_InterBay2_50_49	SMT	InterBay2	rn_InterBay2_50	rn_InterBay2_49	5000	False	1018.5826700000034
rl_InterBay2_510_509	SMT	InterBay2	rn_InterBay2_510	rn_InterBay2_509	5000	False	1018.5826800000068
rl_InterBay2_511_510	SMT	InterBay2	rn_InterBay2_511	rn_InterBay2_510	5000	False	5710.236219999992
rl_InterBay2_512_511	SMT	InterBay2	rn_InterBay2_512	rn_InterBay2_511	5000	False	1543.3070799999987
rl_InterBay2_513_512	SMT	InterBay2	rn_InterBay2_513	rn_InterBay2_512	5000	False	4166.92914
rl_InterBay2_514_287	SMT	InterBay2	rn_InterBay2_514	rn_InterBay2_287	1000	True	1456.9077208297158
rl_InterBay2_514_513	SMT	InterBay2	rn_InterBay2_514	rn_InterBay2_513	5000	False	1018.5826700000034
rl_InterBay2_515_514	SMT	InterBay2	rn_InterBay2_515	rn_InterBay2_514	5000	False	1666.7716599999985
rl_InterBay2_516_515	SMT	InterBay2	rn_InterBay2_516	rn_InterBay2_515	5000	False	1018.5826799999995
rl_InterBay2_517_516	SMT	InterBay2	rn_InterBay2_517	rn_InterBay2_516	5000	False	5710.236219999999
rl_InterBay2_517_539	SMT	InterBay2	rn_InterBay2_517	rn_InterBay2_539	1000	True	930.9286270206129
rl_InterBay2_518_517	SMT	InterBay2	rn_InterBay2_518	rn_InterBay2_517	5000	False	5710.236220000006
rl_InterBay2_519_295	SMT	InterBay2	rn_InterBay2_519	rn_InterBay2_295	1000	True	1456.9077278211146
rl_InterBay2_519_518	SMT	InterBay2	rn_InterBay2_519	rn_InterBay2_518	5000	False	1018.5826799999995
rl_InterBay2_51_50	SMT	InterBay2	rn_InterBay2_51	rn_InterBay2_50	5000	False	1234.6456800000014
rl_InterBay2_520_519	SMT	InterBay2	rn_InterBay2_520	rn_InterBay2_519	5000	False	1666.7716499999951
rl_InterBay2_521_520	SMT	InterBay2	rn_InterBay2_521	rn_InterBay2_520	5000	False	1018.5826799999995
rl_InterBay2_522_521	SMT	InterBay2	rn_InterBay2_522	rn_InterBay2_521	5000	False	5710.236210000003
rl_InterBay2_523_522	SMT	InterBay2	rn_InterBay2_523	rn_InterBay2_522	5000	False	1543.3070999999982
rl_InterBay2_524_523	SMT	InterBay2	rn_InterBay2_524	rn_InterBay2_523	5000	False	4166.92913
rl_InterBay2_525_303	SMT	InterBay2	rn_InterBay2_525	rn_InterBay2_303	1000	True	1456.907727821117
rl_InterBay2_525_524	SMT	InterBay2	rn_InterBay2_525	rn_InterBay2_524	5000	False	1018.5826800000032
rl_InterBay2_526_525	SMT	InterBay2	rn_InterBay2_526	rn_InterBay2_525	5000	False	1666.7716499999988
rl_InterBay2_527_526	SMT	InterBay2	rn_InterBay2_527	rn_InterBay2_526	5000	False	1018.5826799999995
rl_InterBay2_528_527	SMT	InterBay2	rn_InterBay2_528	rn_InterBay2_527	5000	False	5710.236219999999
rl_InterBay2_528_535	SMT	InterBay2	rn_InterBay2_528	rn_InterBay2_535	1000	True	930.8960031540785
rl_InterBay2_529_528	SMT	InterBay2	rn_InterBay2_529	rn_InterBay2_528	5000	False	5710.236210000001
rl_InterBay2_52_51	SMT	InterBay2	rn_InterBay2_52	rn_InterBay2_51	5000	False	1080.31495
rl_InterBay2_530_311	SMT	InterBay2	rn_InterBay2_530	rn_InterBay2_311	1000	True	1456.9077278211146
rl_InterBay2_530_529	SMT	InterBay2	rn_InterBay2_530	rn_InterBay2_529	5000	False	1018.5826799999995
rl_InterBay2_531_530	SMT	InterBay2	rn_InterBay2_531	rn_InterBay2_530	5000	False	1666.7716500000006
rl_InterBay2_532_531	SMT	InterBay2	rn_InterBay2_532	rn_InterBay2_531	5000	False	1018.5826799999995
rl_InterBay2_533_532	SMT	InterBay2	rn_InterBay2_533	rn_InterBay2_532	5000	False	6790.551187
rl_InterBay2_534_533	SMT	InterBay2	rn_InterBay2_534	rn_InterBay2_533	1000	True	930.976126473357
rl_InterBay2_535_536	SMT	InterBay2	rn_InterBay2_535	rn_InterBay2_536	5000	False	1041.6932399999932
rl_InterBay2_536_327	SMT	InterBay2	rn_InterBay2_536	rn_InterBay2_327	1000	True	930.9108684860307
rl_InterBay2_537_538	SMT	InterBay2	rn_InterBay2_537	rn_InterBay2_538	5000	False	1041.6932399999932
rl_InterBay2_538_522	SMT	InterBay2	rn_InterBay2_538	rn_InterBay2_522	1000	True	930.8960031540785
rl_InterBay2_539_540	SMT	InterBay2	rn_InterBay2_539	rn_InterBay2_540	5000	False	1041.6932399999932
rl_InterBay2_53_52	SMT	InterBay2	rn_InterBay2_53	rn_InterBay2_52	5000	False	6790.551239999986
rl_InterBay2_540_338	SMT	InterBay2	rn_InterBay2_540	rn_InterBay2_338	1000	True	930.9434918316264
rl_InterBay2_541_542	SMT	InterBay2	rn_InterBay2_541	rn_InterBay2_542	5000	False	1041.6932399999932
rl_InterBay2_542_511	SMT	InterBay2	rn_InterBay2_542	rn_InterBay2_511	1000	True	930.9612596967906
rl_InterBay2_543_544	SMT	InterBay2	rn_InterBay2_543	rn_InterBay2_544	5000	False	1041.6932399999932
rl_InterBay2_544_349	SMT	InterBay2	rn_InterBay2_544	rn_InterBay2_349	1000	True	930.9761239867611
rl_InterBay2_545_546	SMT	InterBay2	rn_InterBay2_545	rn_InterBay2_546	5000	False	1041.6932399999932
rl_InterBay2_546_500	SMT	InterBay2	rn_InterBay2_546	rn_InterBay2_500	1000	True	930.928635309272
rl_InterBay2_547_548	SMT	InterBay2	rn_InterBay2_547	rn_InterBay2_548	5000	False	1041.6932399999932
rl_InterBay2_548_360	SMT	InterBay2	rn_InterBay2_548	rn_InterBay2_360	1000	True	930.9108601976486
rl_InterBay2_549_550	SMT	InterBay2	rn_InterBay2_549	rn_InterBay2_550	5000	False	1041.6932399999932
rl_InterBay2_54_53	SMT	InterBay2	rn_InterBay2_54	rn_InterBay2_53	5000	False	1080.3149000000121
rl_InterBay2_54_B7_15	SMT	InterBay2	rn_InterBay2_54	rn_B7_15	1000	True	1500.716407103933
rl_InterBay2_550_489	SMT	InterBay2	rn_InterBay2_550	rn_InterBay2_489	1000	True	930.8959948655639
rl_InterBay2_551_552	SMT	InterBay2	rn_InterBay2_551	rn_InterBay2_552	5000	False	1041.6932399999932
rl_InterBay2_552_371	SMT	InterBay2	rn_InterBay2_552	rn_InterBay2_371	1000	True	930.9435166971945
rl_InterBay2_553_554	SMT	InterBay2	rn_InterBay2_553	rn_InterBay2_554	5000	False	1041.6932399999932
rl_InterBay2_554_478	SMT	InterBay2	rn_InterBay2_554	rn_InterBay2_478	1000	True	930.9612265416738
rl_InterBay2_555_556	SMT	InterBay2	rn_InterBay2_555	rn_InterBay2_556	5000	False	1041.6932399999932
rl_InterBay2_556_382	SMT	InterBay2	rn_InterBay2_556	rn_InterBay2_382	1000	True	930.9760908321737
rl_InterBay2_557_558	SMT	InterBay2	rn_InterBay2_557	rn_InterBay2_558	5000	False	1041.6932399999932
rl_InterBay2_558_467	SMT	InterBay2	rn_InterBay2_558	rn_InterBay2_467	1000	True	930.9285690000492
rl_InterBay2_559_560	SMT	InterBay2	rn_InterBay2_559	rn_InterBay2_560	5000	False	1041.6932399999932
rl_InterBay2_55_54	SMT	InterBay2	rn_InterBay2_55	rn_InterBay2_54	5000	False	1234.6456999999937
rl_InterBay2_560_393	SMT	InterBay2	rn_InterBay2_560	rn_InterBay2_393	1000	True	930.9108601976486
rl_InterBay2_561_562	SMT	InterBay2	rn_InterBay2_561	rn_InterBay2_562	5000	False	1041.6932399999932
rl_InterBay2_562_456	SMT	InterBay2	rn_InterBay2_562	rn_InterBay2_456	1000	True	930.8960777507473
rl_InterBay2_563_564	SMT	InterBay2	rn_InterBay2_563	rn_InterBay2_564	5000	False	1041.6932399999932
rl_InterBay2_564_404	SMT	InterBay2	rn_InterBay2_564	rn_InterBay2_404	1000	True	930.9435166971703
rl_InterBay2_565_566	SMT	InterBay2	rn_InterBay2_565	rn_InterBay2_566	5000	False	1041.6932399999932
rl_InterBay2_566_445	SMT	InterBay2	rn_InterBay2_566	rn_InterBay2_445	1000	True	930.9612265416497
rl_InterBay2_567_568	SMT	InterBay2	rn_InterBay2_567	rn_InterBay2_568	5000	False	1041.6932399999932
rl_InterBay2_568_415	SMT	InterBay2	rn_InterBay2_568	rn_InterBay2_415	1000	True	930.9760908321737
rl_InterBay2_569_570	SMT	InterBay2	rn_InterBay2_569	rn_InterBay2_570	5000	False	1041.6932399999932
rl_InterBay2_56_55	SMT	InterBay2	rn_InterBay2_56	rn_InterBay2_55	5000	False	1018.582699999999
rl_InterBay2_570_434	SMT	InterBay2	rn_InterBay2_570	rn_InterBay2_434	1000	True	930.9285690000733
rl_InterBay2_57_56	SMT	InterBay2	rn_InterBay2_57	rn_InterBay2_56	5000	False	1666.7716000000073
rl_InterBay2_58_358	SMT	InterBay2	rn_InterBay2_58	rn_InterBay2_358	1000	True	1456.9077418039174
rl_InterBay2_58_57	SMT	InterBay2	rn_InterBay2_58	rn_InterBay2_57	5000	False	1018.582699999999
rl_InterBay2_59_58	SMT	InterBay2	rn_InterBay2_59	rn_InterBay2_58	5000	False	1234.6456999999937
rl_InterBay2_5_4	SMT	InterBay2	rn_InterBay2_5	rn_InterBay2_4	5000	False	6790.551181999999
rl_InterBay2_60_59	SMT	InterBay2	rn_InterBay2_60	rn_InterBay2_59	5000	False	1080.3148999999976
rl_InterBay2_61_60	SMT	InterBay2	rn_InterBay2_61	rn_InterBay2_60	5000	False	6790.551200000002
rl_InterBay2_62_61	SMT	InterBay2	rn_InterBay2_62	rn_InterBay2_61	5000	False	1080.3150000000023
rl_InterBay2_62_B8_15	SMT	InterBay2	rn_InterBay2_62	rn_B8_15	1000	True	1500.71647909054
rl_InterBay2_63_62	SMT	InterBay2	rn_InterBay2_63	rn_InterBay2_62	5000	False	1234.6456000000035
rl_InterBay2_64_63	SMT	InterBay2	rn_InterBay2_64	rn_InterBay2_63	5000	False	1018.582699999999
rl_InterBay2_65_64	SMT	InterBay2	rn_InterBay2_65	rn_InterBay2_64	5000	False	1666.7716999999975
rl_InterBay2_66_364	SMT	InterBay2	rn_InterBay2_66	rn_InterBay2_364	1000	True	1456.9076718899005
rl_InterBay2_66_65	SMT	InterBay2	rn_InterBay2_66	rn_InterBay2_65	5000	False	1018.5825999999943
rl_InterBay2_67_66	SMT	InterBay2	rn_InterBay2_67	rn_InterBay2_66	5000	False	1234.6457000000082
rl_InterBay2_68_67	SMT	InterBay2	rn_InterBay2_68	rn_InterBay2_67	5000	False	1080.3150000000023
rl_InterBay2_69_68	SMT	InterBay2	rn_InterBay2_69	rn_InterBay2_68	5000	False	6790.551099999997
rl_InterBay2_6_5	SMT	InterBay2	rn_InterBay2_6	rn_InterBay2_5	5000	False	1080.3149550000016
rl_InterBay2_6_B1_15	SMT	InterBay2	rn_InterBay2_6	rn_B1_15	1000	True	1500.7164466965626
rl_InterBay2_70_69	SMT	InterBay2	rn_InterBay2_70	rn_InterBay2_69	5000	False	1080.3149999999878
rl_InterBay2_70_B9_15	SMT	InterBay2	rn_InterBay2_70	rn_B9_15	1000	True	1500.7164790905292
rl_InterBay2_71_70	SMT	InterBay2	rn_InterBay2_71	rn_InterBay2_70	5000	False	1234.645600000018
rl_InterBay2_72_71	SMT	InterBay2	rn_InterBay2_72	rn_InterBay2_71	5000	False	1018.582699999999
rl_InterBay2_73_72	SMT	InterBay2	rn_InterBay2_73	rn_InterBay2_72	5000	False	1666.771699999983
rl_InterBay2_74_369	SMT	InterBay2	rn_InterBay2_74	rn_InterBay2_369	1000	True	1456.9076718899207
rl_InterBay2_74_73	SMT	InterBay2	rn_InterBay2_74	rn_InterBay2_73	5000	False	1018.5826000000234
rl_InterBay2_75_74	SMT	InterBay2	rn_InterBay2_75	rn_InterBay2_74	5000	False	1234.6457999999984
rl_InterBay2_76_75	SMT	InterBay2	rn_InterBay2_76	rn_InterBay2_75	5000	False	1080.3148999999976
rl_InterBay2_77_76	SMT	InterBay2	rn_InterBay2_77	rn_InterBay2_76	5000	False	6790.551199999987
rl_InterBay2_78_77	SMT	InterBay2	rn_InterBay2_78	rn_InterBay2_77	5000	False	1080.3148999999976
rl_InterBay2_78_B10_15	SMT	InterBay2	rn_InterBay2_78	rn_B10_15	1000	True	1500.7164071039226
rl_InterBay2_79_78	SMT	InterBay2	rn_InterBay2_79	rn_InterBay2_78	5000	False	1234.6457999999984
rl_InterBay2_7_6	SMT	InterBay2	rn_InterBay2_7	rn_InterBay2_6	5000	False	1234.6456799999996
rl_InterBay2_80_79	SMT	InterBay2	rn_InterBay2_80	rn_InterBay2_79	5000	False	1018.5825999999943
rl_InterBay2_81_80	SMT	InterBay2	rn_InterBay2_81	rn_InterBay2_80	5000	False	1666.771700000012
rl_InterBay2_82_375	SMT	InterBay2	rn_InterBay2_82	rn_InterBay2_375	1000	True	1456.9077418039174
rl_InterBay2_82_81	SMT	InterBay2	rn_InterBay2_82	rn_InterBay2_81	5000	False	1018.582699999999
rl_InterBay2_83_82	SMT	InterBay2	rn_InterBay2_83	rn_InterBay2_82	5000	False	1234.645599999989
rl_InterBay2_84_83	SMT	InterBay2	rn_InterBay2_84	rn_InterBay2_83	5000	False	1080.3150000000023
rl_InterBay2_85_84	SMT	InterBay2	rn_InterBay2_85	rn_InterBay2_84	5000	False	6790.5511000000115
