NAME	TOOL_GROUP	BAY	WIDTH	HEIGHT	POSITION_X	POSITION_Y
TF0102	TF_BE_2	B11	2482,66825	3136,002	152702,6073	22083,34742
TF0103	TF_BE_2	B11	2482,66825	3136,002	152702,6073	25000,01594
TF0104	TF_BE_2	B11	2482,66825	3136,002	152702,6073	32708,35419
TF0105	TF_BE_23	B11	2482,66825	3136,002	152702,6073	36458,35658
TF0106	TF_BE_23	B11	2482,66825	3136,002	152702,6073	40208,35898
TF0107	TF_BE_23	B11	2482,66825	3136,002	152702,6073	47083,36336
TF0108	TF_BE_23	B11	2482,66825	3136,002	152702,6073	50000,03189
TF0109	TF_BE_23	B11	2482,66825	3136,002	152702,6073	52916,70041
TF0110	TF_BE_23	B11	2482,66825	3136,002	152702,6073	59583,37133
TF0111	TF_BE_23	B11	2482,66825	5226,67	152702,6073	63333,37372
TF0112	TF_BE_23	B11	2482,66825	4704,003	162749,5428	62744,51331
TF0113	TF_BE_23	B11	2482,66825	4181,336	162749,5428	59583,37133
TF0114	TF_BE_23	B11	2482,66825	5226,67	162749,5428	52916,70041
TF0115	TF_BE_23	B11	2482,66825	5226,67	162749,5428	48333,36416
TF0116	TF_BE_23	B11	2482,66825	5226,67	162749,5428	40416,69244
TF0117	TF_BE_23	B11	2482,66825	4704,003	162749,5428	36041,68965
TF0118	TF_BE_23	B11	2482,66825	4704,003	162749,5428	31875,02033
TF0119	TF_BE_23	B11	2482,66825	5749,337	162749,5428	22708,34782
TF0120	TF_BE_23	B11	2482,66825	5749,337	162749,5428	10833,34024
TF0121	TF_BE_23	B12	2482,66825	3920,0025	167827,0253	11145,84044
TF0122	TF_BE_24	B12	2482,66825	3136,002	167827,0253	19166,67889
TF0123	TF_BE_24	B12	2482,66825	3136,002	167827,0253	22083,34742
TF0124	TF_BE_24	B12	2482,66825	3136,002	167827,0253	25000,01594
TF0125	TF_BE_24	B12	2482,66825	3136,002	167827,0253	31666,68686
TF0126	TF_BE_26	B12	2482,66825	3658,669	167827,0253	34791,68886
TF0127	TF_BE_26	B12	2482,66825	3658,669	167827,0253	39166,69165
TF0128	TF_BE_26	B12	2482,66825	3658,669	167827,0253	47291,69683
TF0129	TF_BE_26	B12	2482,66825	3658,669	167827,0253	50625,03229
TF0130	TF_BE_26	B12	2482,66825	3658,669	167827,0253	53958,36775
TF0131	TF_BE_26	B12	2482,66825	3658,669	167827,0253	59791,7048
TF0132	TF_BE_26	B12	2482,66825	3658,669	167827,0253	63125,04026
TF0133	TF_BE_26	B12	2482,66825	3658,669	177873,9608	63161,18025
TF0134	TF_BE_26	B12	2482,66825	3658,669	177873,9608	59827,84479
TF0135	TF_BE_26	B12	2482,66825	3658,669	177873,9608	53541,70081
TF0136	TF_BE_26	B12	2482,66825	3658,669	177873,9608	50208,36535
TF0137	TF_BE_26	B12	2482,66825	3658,669	177873,9608	46875,02989
TF0138	TF_BE_26	B12	2482,66825	3136,002	177873,9608	41250,02631
TF0139	TF_BE_26	B12	2482,66825	3136,002	177873,9608	38333,35778
TF0140	TF_BE_26	B12	2482,66825	3136,002	177873,9608	35416,68925
TF0141	TF_BE_40	B12	2482,66825	3136,002	177873,9608	32500,02073
TF0142	TF_BE_40	B12	2482,66825	3136,002	177873,9608	25833,34981
TF0143	TF_BE_40	B12	2482,66825	3136,002	177873,9608	22916,68128
TF0144	TF_BE_40	B12	2482,66825	3136,002	177873,9608	20000,01276
TF0145	TF_BE_40	B12	2482,66825	3658,669	177873,9608	12083,34104
TF0146	TF_BE_40	B12	2482,66825	3658,669	177873,9608	8750,00558
TF0147	TF_BE_40	B13	2482,66825	3920,0025	182951,4435	11145,84044
TF0148	TF_BE_40	B13	2482,66825	3136,002	182951,4435	20208,34622
TF0149	TF_BE_40	B13	2482,66825	3136,002	182951,4435	24375,01555
TF0150	TF_BE_40	B13	2482,66825	3658,669	182951,4435	31875,02033
TF0151	TF_BE_40	B13	2482,66825	3658,669	182951,4435	35208,35579
TF0152	TF_BE_40	B13	2482,66825	3658,669	182951,4435	38541,69125
TF0153	TF_BE_40	B13	2482,66825	3136,002	182951,4435	41666,69324
TF0154	TF_BE_40	B13	2482,66825	3658,669	182951,4435	47291,69683
TF0155	TF_BE_40	B13	2482,66825	3658,669	182951,4435	50625,03229
TF0156	TF_BE_40	B13	2482,66825	3658,669	182951,4435	53958,36775
TF0157	TF_BE_40	B13	2482,66825	3658,669	182951,4435	59791,7048
TF0158	TF_BE_40	B13	2482,66825	3658,669	182951,4435	63125,04026
TF0159	TF_BE_40	B13	2482,66825	3658,669	192998,379	63161,18025
TF0160	TF_BE_40	B13	2482,66825	3658,669	192998,379	59375,03787
TF0161	TF_BE_40	B13	2482,66825	3658,669	192998,379	53541,70081
TF0162	TF_FE_103	B13	2482,66825	3658,669	192998,379	50208,36535
TF0163	TF_FE_103	B13	2482,66825	3658,669	192998,379	46875,02989
TF0164	TF_FE_103	B13	2482,66825	3136,002	192998,379	41250,02631
TF0165	TF_FE_103	B13	2482,66825	3136,002	192998,379	38333,35778
TF0166	TF_FE_103	B13	2482,66825	3136,002	192998,379	35416,68925
TF0167	TF_FE_103	B13	2482,66825	3136,002	192998,379	32500,02073
TF0168	TF_FE_103	B13	2482,66825	3136,002	192998,379	25833,34981
TF0169	TF_FE_103	B13	2482,66825	3136,002	192998,379	22916,68128
TF0170	TF_FE_104	B13	2482,66825	3136,002	192998,379	20000,01276
TF0171	TF_FE_104	B13	2482,66825	3136,002	192998,379	13333,34184
TF0172	TF_FE_104	B13	2482,66825	2613,335	192998,379	10625,00678
TF0173	TF_FE_104	B13	2482,66825	2613,335	192998,379	8125,005182
TF0174	TF_FE_104	B14	2482,66825	3920,0025	198075,8616	11145,84044
TF0175	TF_FE_104	B14	2482,66825	3920,0025	198075,8616	21562,51375
TF0176	TF_FE_113	B14	2482,66825	3658,669	198075,8616	35000,02232
TF0177	TF_FE_113	B14	2482,66825	3920,0025	198075,8616	40937,52611
TF0178	TF_FE_113	B14	2482,66825	3658,669	198075,8616	47291,69683
TF0179	TF_FE_113	B14	2482,66825	3658,669	198075,8616	51041,69922
TF0180	TF_FE_131	B14	2482,66825	3658,669	198075,8616	59791,7048
TF0181	TF_FE_131	B14	2482,66825	3658,669	198075,8616	64375,04106
TF0182	TF_FE_131	B14	2482,66825	3658,669	208122,7971	63161,18025
TF0183	TF_FE_131	B14	2482,66825	3658,669	208122,7971	59791,7048
TF0184	TF_FE_131	B14	2482,66825	3658,669	208122,7971	53541,70081
TF0185	TF_FE_131	B14	2482,66825	3658,669	208122,7971	50208,36535
TF0186	TF_FE_131	B14	2482,66825	3658,669	208122,7971	46875,02989
TF0187	TF_FE_3	B14	2482,66825	3658,669	208122,7971	41041,69284
TF0188	TF_FE_3	B14	2482,66825	3658,669	208122,7971	37708,35738
TF0189	TF_FE_3	B14	2482,66825	3658,669	208122,7971	34375,02192
TF0190	TF_FE_3	B14	2482,66825	3658,669	208122,7971	25625,01634
TF0191	TF_FE_5	B14	2482,66825	3658,669	208122,7971	21041,68009
TF0192	TF_FE_5	B14	2482,66825	3658,669	208122,7971	13125,00837
TF0193	TF_FE_5	B14	2482,66825	3658,669	208122,7971	9375,005979
TF0194	TF_Met_FE_45	B15	2482,66825	3920,0025	213200,2796	11145,84044
TF0195	TF_Met_FE_45	B15	2482,66825	3920,0025	213200,2796	19479,17909
TF0196	TF_Met_FE_61	B15	2482,66825	3920,0025	213200,2796	23020,84801
TF0197	TF_Met_FE_61	B15	2482,66825	3136,002	213200,2796	26250,01674
TF0198	TF_Met_FE_61	B15	2482,66825	3658,669	213200,2796	31875,02033
