NAME	FAB_NAME	PORT_TYPE	EQP_NAME	RAILLINE_NAME	DISTANCE
ECH0547_Port2	SMT	EQPPort	ECH0547	rl_B17_18_19	2177
ECH0547_Port3	SMT	EQPPort	ECH0547	rl_B17_18_19	2604
ECH0547_Port4	SMT	EQPPort	ECH0547	rl_B17_18_19	3031
ECH0548_Port1	SMT	EQPPort	ECH0548	rl_B17_18_19	5084
ECH0548_Port2	SMT	EQPPort	ECH0548	rl_B17_18_19	5510
ECH0548_Port3	SMT	EQPPort	ECH0548	rl_B17_18_19	5938
ECH0548_Port4	SMT	EQPPort	ECH0548	rl_B17_18_19	6365
ECH0549_Port1	SMT	EQPPort	ECH0549	rl_B17_18_19	8417
ECH0549_Port2	SMT	EQPPort	ECH0549	rl_B17_18_19	8844
ECH0549_Port3	SMT	EQPPort	ECH0549	rl_B17_18_19	9271
ECH0549_Port4	SMT	EQPPort	ECH0549	rl_B17_18_19	9698
ECH0550_Port1	SMT	EQPPort	ECH0550	rl_B17_20_21	1542
ECH0550_Port2	SMT	EQPPort	ECH0550	rl_B17_20_21	1969
ECH0550_Port3	SMT	EQPPort	ECH0550	rl_B17_20_21	2396
ECH0550_Port4	SMT	EQPPort	ECH0550	rl_B17_20_21	2823
ECH0551_Port1	SMT	EQPPort	ECH0551	rl_B17_20_21	4459
ECH0551_Port2	SMT	EQPPort	ECH0551	rl_B17_20_21	4885
ECH0551_Port3	SMT	EQPPort	ECH0551	rl_B17_20_21	5313
ECH0551_Port4	SMT	EQPPort	ECH0551	rl_B17_20_21	5740
ECH0552_Port1	SMT	EQPPort	ECH0552	rl_B17_20_21	7375
ECH0552_Port2	SMT	EQPPort	ECH0552	rl_B17_20_21	7802
ECH0552_Port3	SMT	EQPPort	ECH0552	rl_B17_20_21	8229
ECH0552_Port4	SMT	EQPPort	ECH0552	rl_B17_20_21	8656
ECH0553_Port1	SMT	EQPPort	ECH0553	rl_B17_20_21	10292
ECH0553_Port2	SMT	EQPPort	ECH0553	rl_B17_20_21	10719
ECH0553_Port3	SMT	EQPPort	ECH0553	rl_B17_20_21	11146
ECH0553_Port4	SMT	EQPPort	ECH0553	rl_B17_20_21	11573
ECH0554_Port1	SMT	EQPPort	ECH0554	rl_B17_22_23	1542
ECH0554_Port2	SMT	EQPPort	ECH0554	rl_B17_22_23	1969
ECH0554_Port3	SMT	EQPPort	ECH0554	rl_B17_22_23	2396
ECH0554_Port4	SMT	EQPPort	ECH0554	rl_B17_22_23	2823
ECH0555_Port1	SMT	EQPPort	ECH0555	rl_B17_22_23	4459
ECH0555_Port2	SMT	EQPPort	ECH0555	rl_B17_22_23	4885
ECH0555_Port3	SMT	EQPPort	ECH0555	rl_B17_22_23	5313
ECH0555_Port4	SMT	EQPPort	ECH0555	rl_B17_22_23	5740
ECH0556_Port1	SMT	EQPPort	ECH0556	rl_B17_22_23	7375
ECH0556_Port2	SMT	EQPPort	ECH0556	rl_B17_22_23	7802
ECH0556_Port3	SMT	EQPPort	ECH0556	rl_B17_22_23	8229
ECH0556_Port4	SMT	EQPPort	ECH0556	rl_B17_22_23	8656
ECH0557_Port1	SMT	EQPPort	ECH0557	rl_B17_24_25	1542
ECH0557_Port2	SMT	EQPPort	ECH0557	rl_B17_24_25	1969
ECH0557_Port3	SMT	EQPPort	ECH0557	rl_B17_24_25	2396
ECH0557_Port4	SMT	EQPPort	ECH0557	rl_B17_24_25	2823
ECH0558_Port1	SMT	EQPPort	ECH0558	rl_B17_24_25	4250
ECH0558_Port2	SMT	EQPPort	ECH0558	rl_B17_24_25	4677
ECH0558_Port3	SMT	EQPPort	ECH0558	rl_B17_24_25	5104
ECH0558_Port4	SMT	EQPPort	ECH0558	rl_B17_24_25	5531
ECH0559_Port1	SMT	EQPPort	ECH0559	rl_B17_24_25	6750
ECH0559_Port2	SMT	EQPPort	ECH0559	rl_B17_24_25	7177
ECH0559_Port3	SMT	EQPPort	ECH0559	rl_B17_24_25	7604
ECH0559_Port4	SMT	EQPPort	ECH0559	rl_B17_24_25	8031
ECH0560_Port1	SMT	EQPPort	ECH0560	rl_B18_2_3	3937
ECH0560_Port2	SMT	EQPPort	ECH0560	rl_B18_2_3	4365
ECH0560_Port3	SMT	EQPPort	ECH0560	rl_B18_2_3	4792
ECH0560_Port4	SMT	EQPPort	ECH0560	rl_B18_2_3	5218
ECH0561_Port1	SMT	EQPPort	ECH0561	rl_B18_4_5	2584
ECH0561_Port2	SMT	EQPPort	ECH0561	rl_B18_4_5	3010
ECH0561_Port3	SMT	EQPPort	ECH0561	rl_B18_4_5	3438
ECH0561_Port4	SMT	EQPPort	ECH0561	rl_B18_4_5	3865
ECH0562_Port1	SMT	EQPPort	ECH0562	rl_B18_4_5	6750
ECH0562_Port2	SMT	EQPPort	ECH0562	rl_B18_4_5	7177
ECH0562_Port3	SMT	EQPPort	ECH0562	rl_B18_4_5	7604
ECH0562_Port4	SMT	EQPPort	ECH0562	rl_B18_4_5	8031
ECH0563_Port1	SMT	EQPPort	ECH0563	rl_B18_6_7	1750
ECH0563_Port2	SMT	EQPPort	ECH0563	rl_B18_6_7	2177
ECH0563_Port3	SMT	EQPPort	ECH0563	rl_B18_6_7	2604
ECH0563_Port4	SMT	EQPPort	ECH0563	rl_B18_6_7	3031
ECH0564_Port1	SMT	EQPPort	ECH0564	rl_B18_6_7	5084
ECH0564_Port2	SMT	EQPPort	ECH0564	rl_B18_6_7	5510
ECH0564_Port3	SMT	EQPPort	ECH0564	rl_B18_6_7	5938
ECH0564_Port4	SMT	EQPPort	ECH0564	rl_B18_6_7	6365
ECH0565_Port1	SMT	EQPPort	ECH0565	rl_B18_6_7	8417
ECH0565_Port2	SMT	EQPPort	ECH0565	rl_B18_6_7	8844
ECH0565_Port3	SMT	EQPPort	ECH0565	rl_B18_6_7	9271
ECH0565_Port4	SMT	EQPPort	ECH0565	rl_B18_6_7	9698
ECH0566_Port1	SMT	EQPPort	ECH0566	rl_B18_6_7	11542
ECH0566_Port2	SMT	EQPPort	ECH0566	rl_B18_6_7	11969
ECH0566_Port3	SMT	EQPPort	ECH0566	rl_B18_6_7	12396
ECH0566_Port4	SMT	EQPPort	ECH0566	rl_B18_6_7	12823
ECH0567_Port1	SMT	EQPPort	ECH0567	rl_B18_8_9	1750
ECH0567_Port2	SMT	EQPPort	ECH0567	rl_B18_8_9	2177
ECH0567_Port3	SMT	EQPPort	ECH0567	rl_B18_8_9	2604
ECH0567_Port4	SMT	EQPPort	ECH0567	rl_B18_8_9	3031
ECH0568_Port1	SMT	EQPPort	ECH0568	rl_B18_8_9	5084
ECH0568_Port2	SMT	EQPPort	ECH0568	rl_B18_8_9	5510
ECH0568_Port3	SMT	EQPPort	ECH0568	rl_B18_8_9	5938
ECH0568_Port4	SMT	EQPPort	ECH0568	rl_B18_8_9	6365
ECH0569_Port1	SMT	EQPPort	ECH0569	rl_B18_8_9	8417
ECH0569_Port2	SMT	EQPPort	ECH0569	rl_B18_8_9	8844
ECH0569_Port3	SMT	EQPPort	ECH0569	rl_B18_8_9	9271
ECH0569_Port4	SMT	EQPPort	ECH0569	rl_B18_8_9	9698
ECH0570_Port1	SMT	EQPPort	ECH0570	rl_B18_10_11	1750
ECH0570_Port2	SMT	EQPPort	ECH0570	rl_B18_10_11	2177
ECH0570_Port3	SMT	EQPPort	ECH0570	rl_B18_10_11	2604
ECH0570_Port4	SMT	EQPPort	ECH0570	rl_B18_10_11	3031
ECH0571_Port1	SMT	EQPPort	ECH0571	rl_B18_10_11	5084
ECH0571_Port2	SMT	EQPPort	ECH0571	rl_B18_10_11	5510
ECH0571_Port3	SMT	EQPPort	ECH0571	rl_B18_10_11	5938
ECH0571_Port4	SMT	EQPPort	ECH0571	rl_B18_10_11	6365
ECH0572_Port1	SMT	EQPPort	ECH0572	rl_B18_16_17	953
ECH0572_Port2	SMT	EQPPort	ECH0572	rl_B18_16_17	1380
ECH0572_Port3	SMT	EQPPort	ECH0572	rl_B18_16_17	1807
ECH0572_Port4	SMT	EQPPort	ECH0572	rl_B18_16_17	2234
ECH0573_Port1	SMT	EQPPort	ECH0573	rl_B18_16_17	6334
ECH0573_Port2	SMT	EQPPort	ECH0573	rl_B18_16_17	6760
ECH0573_Port3	SMT	EQPPort	ECH0573	rl_B18_16_17	7188
ECH0573_Port4	SMT	EQPPort	ECH0573	rl_B18_16_17	7615
ECH0574_Port1	SMT	EQPPort	ECH0574	rl_B18_18_19	1750
ECH0574_Port2	SMT	EQPPort	ECH0574	rl_B18_18_19	2177
ECH0574_Port3	SMT	EQPPort	ECH0574	rl_B18_18_19	2604
ECH0574_Port4	SMT	EQPPort	ECH0574	rl_B18_18_19	3031
ECH0575_Port1	SMT	EQPPort	ECH0575	rl_B18_18_19	5084
ECH0575_Port2	SMT	EQPPort	ECH0575	rl_B18_18_19	5510
ECH0575_Port3	SMT	EQPPort	ECH0575	rl_B18_18_19	5938
ECH0575_Port4	SMT	EQPPort	ECH0575	rl_B18_18_19	6365
ECH0576_Port1	SMT	EQPPort	ECH0576	rl_B18_18_19	8417
ECH0576_Port2	SMT	EQPPort	ECH0576	rl_B18_18_19	8844
ECH0576_Port3	SMT	EQPPort	ECH0576	rl_B18_18_19	9271
ECH0576_Port4	SMT	EQPPort	ECH0576	rl_B18_18_19	9698
ECH0577_Port1	SMT	EQPPort	ECH0577	rl_B18_20_21	1542
ECH0577_Port2	SMT	EQPPort	ECH0577	rl_B18_20_21	1969
ECH0577_Port3	SMT	EQPPort	ECH0577	rl_B18_20_21	2396
ECH0577_Port4	SMT	EQPPort	ECH0577	rl_B18_20_21	2823
ECH0578_Port1	SMT	EQPPort	ECH0578	rl_B18_20_21	4459
ECH0578_Port2	SMT	EQPPort	ECH0578	rl_B18_20_21	4885
ECH0578_Port3	SMT	EQPPort	ECH0578	rl_B18_20_21	5313
ECH0578_Port4	SMT	EQPPort	ECH0578	rl_B18_20_21	5740
ECH0579_Port1	SMT	EQPPort	ECH0579	rl_B18_20_21	7375
ECH0579_Port2	SMT	EQPPort	ECH0579	rl_B18_20_21	7802
ECH0579_Port3	SMT	EQPPort	ECH0579	rl_B18_20_21	8229
ECH0579_Port4	SMT	EQPPort	ECH0579	rl_B18_20_21	8656
ECH0580_Port1	SMT	EQPPort	ECH0580	rl_B18_20_21	10292
ECH0580_Port2	SMT	EQPPort	ECH0580	rl_B18_20_21	10719
ECH0580_Port3	SMT	EQPPort	ECH0580	rl_B18_20_21	11146
ECH0580_Port4	SMT	EQPPort	ECH0580	rl_B18_20_21	11573
ECH0581_Port1	SMT	EQPPort	ECH0581	rl_B18_22_23	1542
ECH0581_Port2	SMT	EQPPort	ECH0581	rl_B18_22_23	1969
ECH0581_Port3	SMT	EQPPort	ECH0581	rl_B18_22_23	2396
ECH0581_Port4	SMT	EQPPort	ECH0581	rl_B18_22_23	2823
ECH0582_Port1	SMT	EQPPort	ECH0582	rl_B18_22_23	4459
ECH0582_Port2	SMT	EQPPort	ECH0582	rl_B18_22_23	4885
ECH0582_Port3	SMT	EQPPort	ECH0582	rl_B18_22_23	5313
ECH0582_Port4	SMT	EQPPort	ECH0582	rl_B18_22_23	5740
ECH0583_Port1	SMT	EQPPort	ECH0583	rl_B18_22_23	7375
ECH0583_Port2	SMT	EQPPort	ECH0583	rl_B18_22_23	7802
ECH0583_Port3	SMT	EQPPort	ECH0583	rl_B18_22_23	8229
ECH0583_Port4	SMT	EQPPort	ECH0583	rl_B18_22_23	8656
ECH0584_Port1	SMT	EQPPort	ECH0584	rl_B18_24_25	1542
ECH0584_Port2	SMT	EQPPort	ECH0584	rl_B18_24_25	1969
ECH0584_Port3	SMT	EQPPort	ECH0584	rl_B18_24_25	2396
ECH0584_Port4	SMT	EQPPort	ECH0584	rl_B18_24_25	2823
ECH0585_Port1	SMT	EQPPort	ECH0585	rl_B18_24_25	4250
ECH0585_Port2	SMT	EQPPort	ECH0585	rl_B18_24_25	4677
ECH0585_Port3	SMT	EQPPort	ECH0585	rl_B18_24_25	5104
ECH0585_Port4	SMT	EQPPort	ECH0585	rl_B18_24_25	5531
ECH0586_Port1	SMT	EQPPort	ECH0586	rl_B18_24_25	6750
ECH0586_Port2	SMT	EQPPort	ECH0586	rl_B18_24_25	7177
ECH0586_Port3	SMT	EQPPort	ECH0586	rl_B18_24_25	7604
ECH0586_Port4	SMT	EQPPort	ECH0586	rl_B18_24_25	8031
ECH0587_Port1	SMT	EQPPort	ECH0587	rl_B19_2_3	3937
ECH0587_Port2	SMT	EQPPort	ECH0587	rl_B19_2_3	4365
ECH0587_Port3	SMT	EQPPort	ECH0587	rl_B19_2_3	4792
ECH0587_Port4	SMT	EQPPort	ECH0587	rl_B19_2_3	5218
ECH0588_Port1	SMT	EQPPort	ECH0588	rl_B19_4_5	1542
ECH0588_Port2	SMT	EQPPort	ECH0588	rl_B19_4_5	1969
ECH0588_Port3	SMT	EQPPort	ECH0588	rl_B19_4_5	2396
ECH0588_Port4	SMT	EQPPort	ECH0588	rl_B19_4_5	2823
ECH0589_Port1	SMT	EQPPort	ECH0589	rl_B19_4_5	4459
ECH0589_Port2	SMT	EQPPort	ECH0589	rl_B19_4_5	4885
ECH0589_Port3	SMT	EQPPort	ECH0589	rl_B19_4_5	5313
ECH0589_Port4	SMT	EQPPort	ECH0589	rl_B19_4_5	5740
ECH0590_Port1	SMT	EQPPort	ECH0590	rl_B19_4_5	7375
ECH0590_Port2	SMT	EQPPort	ECH0590	rl_B19_4_5	7802
ECH0590_Port3	SMT	EQPPort	ECH0590	rl_B19_4_5	8229
ECH0590_Port4	SMT	EQPPort	ECH0590	rl_B19_4_5	8656
ECH0591_Port1	SMT	EQPPort	ECH0591	rl_B19_6_7	1542
ECH0591_Port2	SMT	EQPPort	ECH0591	rl_B19_6_7	1969
ECH0591_Port3	SMT	EQPPort	ECH0591	rl_B19_6_7	2396
ECH0591_Port4	SMT	EQPPort	ECH0591	rl_B19_6_7	2823
ECH0592_Port1	SMT	EQPPort	ECH0592	rl_B19_6_7	4667
ECH0592_Port2	SMT	EQPPort	ECH0592	rl_B19_6_7	5094
ECH0592_Port3	SMT	EQPPort	ECH0592	rl_B19_6_7	5521
ECH0592_Port4	SMT	EQPPort	ECH0592	rl_B19_6_7	5948
ECH0593_Port1	SMT	EQPPort	ECH0593	rl_B19_6_7	9042
ECH0593_Port2	SMT	EQPPort	ECH0593	rl_B19_6_7	9469
ECH0593_Port3	SMT	EQPPort	ECH0593	rl_B19_6_7	9896
ECH0593_Port4	SMT	EQPPort	ECH0593	rl_B19_6_7	10323
ECH0594_Port1	SMT	EQPPort	ECH0594	rl_B19_8_9	1750
ECH0594_Port2	SMT	EQPPort	ECH0594	rl_B19_8_9	2177
ECH0594_Port3	SMT	EQPPort	ECH0594	rl_B19_8_9	2604
ECH0594_Port4	SMT	EQPPort	ECH0594	rl_B19_8_9	3031
ECH0595_Port1	SMT	EQPPort	ECH0595	rl_B19_8_9	5084
ECH0595_Port2	SMT	EQPPort	ECH0595	rl_B19_8_9	5510
ECH0595_Port3	SMT	EQPPort	ECH0595	rl_B19_8_9	5938
ECH0595_Port4	SMT	EQPPort	ECH0595	rl_B19_8_9	6365
ECH0596_Port1	SMT	EQPPort	ECH0596	rl_B19_8_9	8417
ECH0596_Port2	SMT	EQPPort	ECH0596	rl_B19_8_9	8844
ECH0596_Port3	SMT	EQPPort	ECH0596	rl_B19_8_9	9271
ECH0596_Port4	SMT	EQPPort	ECH0596	rl_B19_8_9	9698
ECH0597_Port1	SMT	EQPPort	ECH0597	rl_B19_10_11	1750
ECH0597_Port2	SMT	EQPPort	ECH0597	rl_B19_10_11	2177
ECH0597_Port3	SMT	EQPPort	ECH0597	rl_B19_10_11	2604
ECH0597_Port4	SMT	EQPPort	ECH0597	rl_B19_10_11	3031
IMP0101_Port1	SMT	EQPPort	IMP0101	rl_B19_16_17	953
IMP0101_Port2	SMT	EQPPort	IMP0101	rl_B19_16_17	1380
IMP0101_Port3	SMT	EQPPort	IMP0101	rl_B19_16_17	1807
IMP0101_Port4	SMT	EQPPort	IMP0101	rl_B19_16_17	2234
IMP0102_Port1	SMT	EQPPort	IMP0102	rl_B19_16_17	5084
IMP0102_Port2	SMT	EQPPort	IMP0102	rl_B19_16_17	5510
IMP0102_Port3	SMT	EQPPort	IMP0102	rl_B19_16_17	5938
IMP0102_Port4	SMT	EQPPort	IMP0102	rl_B19_16_17	6365
IMP0103_Port1	SMT	EQPPort	IMP0103	rl_B19_18_19	1750
IMP0103_Port2	SMT	EQPPort	IMP0103	rl_B19_18_19	2177
IMP0103_Port3	SMT	EQPPort	IMP0103	rl_B19_18_19	2604
IMP0103_Port4	SMT	EQPPort	IMP0103	rl_B19_18_19	3031
IMP0104_Port1	SMT	EQPPort	IMP0104	rl_B19_18_19	5084
IMP0104_Port2	SMT	EQPPort	IMP0104	rl_B19_18_19	5510
IMP0104_Port3	SMT	EQPPort	IMP0104	rl_B19_18_19	5938
IMP0104_Port4	SMT	EQPPort	IMP0104	rl_B19_18_19	6365
IMP0105_Port1	SMT	EQPPort	IMP0105	rl_B19_18_19	8417
IMP0105_Port2	SMT	EQPPort	IMP0105	rl_B19_18_19	8844
IMP0105_Port3	SMT	EQPPort	IMP0105	rl_B19_18_19	9271
IMP0105_Port4	SMT	EQPPort	IMP0105	rl_B19_18_19	9698
IMP0106_Port1	SMT	EQPPort	IMP0106	rl_B19_20_21	1542
IMP0106_Port2	SMT	EQPPort	IMP0106	rl_B19_20_21	1969
IMP0106_Port3	SMT	EQPPort	IMP0106	rl_B19_20_21	2396
IMP0106_Port4	SMT	EQPPort	IMP0106	rl_B19_20_21	2823
IMP0107_Port1	SMT	EQPPort	IMP0107	rl_B19_20_21	4459
IMP0107_Port2	SMT	EQPPort	IMP0107	rl_B19_20_21	4885
IMP0107_Port3	SMT	EQPPort	IMP0107	rl_B19_20_21	5313
IMP0107_Port4	SMT	EQPPort	IMP0107	rl_B19_20_21	5740
IMP0108_Port1	SMT	EQPPort	IMP0108	rl_B19_20_21	7375
IMP0108_Port2	SMT	EQPPort	IMP0108	rl_B19_20_21	7802
IMP0108_Port3	SMT	EQPPort	IMP0108	rl_B19_20_21	8229
IMP0108_Port4	SMT	EQPPort	IMP0108	rl_B19_20_21	8656
IMP0109_Port1	SMT	EQPPort	IMP0109	rl_B19_20_21	10292
IMP0109_Port2	SMT	EQPPort	IMP0109	rl_B19_20_21	10719
IMP0109_Port3	SMT	EQPPort	IMP0109	rl_B19_20_21	11146
IMP0109_Port4	SMT	EQPPort	IMP0109	rl_B19_20_21	11573
IMP0110_Port1	SMT	EQPPort	IMP0110	rl_B19_22_23	1542
IMP0110_Port2	SMT	EQPPort	IMP0110	rl_B19_22_23	1969
IMP0110_Port3	SMT	EQPPort	IMP0110	rl_B19_22_23	2396
IMP0110_Port4	SMT	EQPPort	IMP0110	rl_B19_22_23	2823
IMP0111_Port1	SMT	EQPPort	IMP0111	rl_B19_22_23	4459
IMP0111_Port2	SMT	EQPPort	IMP0111	rl_B19_22_23	4885
IMP0111_Port3	SMT	EQPPort	IMP0111	rl_B19_22_23	5313
IMP0111_Port4	SMT	EQPPort	IMP0111	rl_B19_22_23	5740
IMP0112_Port1	SMT	EQPPort	IMP0112	rl_B19_22_23	7375
IMP0112_Port2	SMT	EQPPort	IMP0112	rl_B19_22_23	7802
IMP0112_Port3	SMT	EQPPort	IMP0112	rl_B19_22_23	8229
IMP0112_Port4	SMT	EQPPort	IMP0112	rl_B19_22_23	8656
IMP0113_Port1	SMT	EQPPort	IMP0113	rl_B19_24_25	2792
IMP0113_Port2	SMT	EQPPort	IMP0113	rl_B19_24_25	3219
IMP0113_Port3	SMT	EQPPort	IMP0113	rl_B19_24_25	3646
IMP0113_Port4	SMT	EQPPort	IMP0113	rl_B19_24_25	4073
IMP0114_Port1	SMT	EQPPort	IMP0114	rl_B19_24_25	6125
IMP0114_Port2	SMT	EQPPort	IMP0114	rl_B19_24_25	6552
IMP0114_Port3	SMT	EQPPort	IMP0114	rl_B19_24_25	6979
IMP0114_Port4	SMT	EQPPort	IMP0114	rl_B19_24_25	7406
IMP0115_Port1	SMT	EQPPort	IMP0115	rl_B20_2_3	3937
IMP0115_Port2	SMT	EQPPort	IMP0115	rl_B20_2_3	4365
IMP0115_Port3	SMT	EQPPort	IMP0115	rl_B20_2_3	4792
IMP0115_Port4	SMT	EQPPort	IMP0115	rl_B20_2_3	5218
IMP0116_Port1	SMT	EQPPort	IMP0116	rl_B20_4_5	1542
IMP0116_Port2	SMT	EQPPort	IMP0116	rl_B20_4_5	1969
IMP0116_Port3	SMT	EQPPort	IMP0116	rl_B20_4_5	2396
IMP0116_Port4	SMT	EQPPort	IMP0116	rl_B20_4_5	2823
IMP0117_Port1	SMT	EQPPort	IMP0117	rl_B20_4_5	4459
IMP0117_Port2	SMT	EQPPort	IMP0117	rl_B20_4_5	4885
IMP0117_Port3	SMT	EQPPort	IMP0117	rl_B20_4_5	5313
IMP0117_Port4	SMT	EQPPort	IMP0117	rl_B20_4_5	5740
IMP0118_Port1	SMT	EQPPort	IMP0118	rl_B20_4_5	7375
IMP0118_Port2	SMT	EQPPort	IMP0118	rl_B20_4_5	7802
IMP0118_Port3	SMT	EQPPort	IMP0118	rl_B20_4_5	8229
IMP0118_Port4	SMT	EQPPort	IMP0118	rl_B20_4_5	8656
IMP0119_Port1	SMT	EQPPort	IMP0119	rl_B20_6_7	1542
IMP0119_Port2	SMT	EQPPort	IMP0119	rl_B20_6_7	1969
IMP0119_Port3	SMT	EQPPort	IMP0119	rl_B20_6_7	2396
IMP0119_Port4	SMT	EQPPort	IMP0119	rl_B20_6_7	2823
IMP0120_Port1	SMT	EQPPort	IMP0120	rl_B20_6_7	4667
IMP0120_Port2	SMT	EQPPort	IMP0120	rl_B20_6_7	5094
IMP0120_Port3	SMT	EQPPort	IMP0120	rl_B20_6_7	5521
IMP0120_Port4	SMT	EQPPort	IMP0120	rl_B20_6_7	5948
IMP0121_Port1	SMT	EQPPort	IMP0121	rl_B20_6_7	9042
IMP0121_Port2	SMT	EQPPort	IMP0121	rl_B20_6_7	9469
IMP0121_Port3	SMT	EQPPort	IMP0121	rl_B20_6_7	9896
IMP0121_Port4	SMT	EQPPort	IMP0121	rl_B20_6_7	10323
IMP0122_Port1	SMT	EQPPort	IMP0122	rl_B20_8_9	1750
IMP0122_Port2	SMT	EQPPort	IMP0122	rl_B20_8_9	2177
IMP0122_Port3	SMT	EQPPort	IMP0122	rl_B20_8_9	2604
IMP0122_Port4	SMT	EQPPort	IMP0122	rl_B20_8_9	3031
IMP0123_Port1	SMT	EQPPort	IMP0123	rl_B20_8_9	5084
IMP0123_Port2	SMT	EQPPort	IMP0123	rl_B20_8_9	5510
IMP0123_Port3	SMT	EQPPort	IMP0123	rl_B20_8_9	5938
IMP0123_Port4	SMT	EQPPort	IMP0123	rl_B20_8_9	6365
IMP0124_Port1	SMT	EQPPort	IMP0124	rl_B20_8_9	8417
IMP0124_Port2	SMT	EQPPort	IMP0124	rl_B20_8_9	8844
IMP0124_Port3	SMT	EQPPort	IMP0124	rl_B20_8_9	9271
IMP0124_Port4	SMT	EQPPort	IMP0124	rl_B20_8_9	9698
IMP0125_Port1	SMT	EQPPort	IMP0125	rl_B20_10_11	1750
IMP0125_Port2	SMT	EQPPort	IMP0125	rl_B20_10_11	2177
IMP0125_Port3	SMT	EQPPort	IMP0125	rl_B20_10_11	2604
IMP0125_Port4	SMT	EQPPort	IMP0125	rl_B20_10_11	3031
IMP0126_Port1	SMT	EQPPort	IMP0126	rl_B20_10_11	5084
IMP0126_Port2	SMT	EQPPort	IMP0126	rl_B20_10_11	5510
IMP0126_Port3	SMT	EQPPort	IMP0126	rl_B20_10_11	5938
IMP0126_Port4	SMT	EQPPort	IMP0126	rl_B20_10_11	6365
IMP0127_Port1	SMT	EQPPort	IMP0127	rl_B20_16_17	953
IMP0127_Port2	SMT	EQPPort	IMP0127	rl_B20_16_17	1380
IMP0127_Port3	SMT	EQPPort	IMP0127	rl_B20_16_17	1807
IMP0127_Port4	SMT	EQPPort	IMP0127	rl_B20_16_17	2234
IMP0128_Port1	SMT	EQPPort	IMP0128	rl_B20_16_17	5084
IMP0128_Port2	SMT	EQPPort	IMP0128	rl_B20_16_17	5510
IMP0128_Port3	SMT	EQPPort	IMP0128	rl_B20_16_17	5938
IMP0128_Port4	SMT	EQPPort	IMP0128	rl_B20_16_17	6365
IMP0129_Port1	SMT	EQPPort	IMP0129	rl_B20_18_19	1750
IMP0129_Port2	SMT	EQPPort	IMP0129	rl_B20_18_19	2177
IMP0129_Port3	SMT	EQPPort	IMP0129	rl_B20_18_19	2604
IMP0129_Port4	SMT	EQPPort	IMP0129	rl_B20_18_19	3031
IMP0130_Port1	SMT	EQPPort	IMP0130	rl_B20_18_19	5084
IMP0130_Port2	SMT	EQPPort	IMP0130	rl_B20_18_19	5510
IMP0130_Port3	SMT	EQPPort	IMP0130	rl_B20_18_19	5938
IMP0130_Port4	SMT	EQPPort	IMP0130	rl_B20_18_19	6365
IMP0131_Port1	SMT	EQPPort	IMP0131	rl_B20_18_19	8417
IMP0131_Port2	SMT	EQPPort	IMP0131	rl_B20_18_19	8844
IMP0131_Port3	SMT	EQPPort	IMP0131	rl_B20_18_19	9271
IMP0131_Port4	SMT	EQPPort	IMP0131	rl_B20_18_19	9698
IMP0132_Port1	SMT	EQPPort	IMP0132	rl_B20_20_21	1542
IMP0132_Port2	SMT	EQPPort	IMP0132	rl_B20_20_21	1969
IMP0132_Port3	SMT	EQPPort	IMP0132	rl_B20_20_21	2396
IMP0132_Port4	SMT	EQPPort	IMP0132	rl_B20_20_21	2823
IMP0133_Port1	SMT	EQPPort	IMP0133	rl_B20_20_21	4459
IMP0133_Port2	SMT	EQPPort	IMP0133	rl_B20_20_21	4885
IMP0133_Port3	SMT	EQPPort	IMP0133	rl_B20_20_21	5313
IMP0133_Port4	SMT	EQPPort	IMP0133	rl_B20_20_21	5740
IMP0134_Port1	SMT	EQPPort	IMP0134	rl_B20_20_21	7375
IMP0134_Port2	SMT	EQPPort	IMP0134	rl_B20_20_21	7802
IMP0134_Port3	SMT	EQPPort	IMP0134	rl_B20_20_21	8229
IMP0134_Port4	SMT	EQPPort	IMP0134	rl_B20_20_21	8656
IMP0135_Port1	SMT	EQPPort	IMP0135	rl_B20_20_21	10292
IMP0135_Port2	SMT	EQPPort	IMP0135	rl_B20_20_21	10719
IMP0135_Port3	SMT	EQPPort	IMP0135	rl_B20_20_21	11146
IMP0135_Port4	SMT	EQPPort	IMP0135	rl_B20_20_21	11573
IMP0136_Port1	SMT	EQPPort	IMP0136	rl_B20_22_23	1542
IMP0136_Port2	SMT	EQPPort	IMP0136	rl_B20_22_23	1969
IMP0136_Port3	SMT	EQPPort	IMP0136	rl_B20_22_23	2396
IMP0136_Port4	SMT	EQPPort	IMP0136	rl_B20_22_23	2823
LITH0101_Port1	SMT	EQPPort	LITH0101	rl_B1_2_3	3937
LITH0101_Port2	SMT	EQPPort	LITH0101	rl_B1_2_3	4365
LITH0101_Port3	SMT	EQPPort	LITH0101	rl_B1_2_3	4792
LITH0101_Port4	SMT	EQPPort	LITH0101	rl_B1_2_3	5218
LITH0102_Port1	SMT	EQPPort	LITH0102	rl_B1_4_5	2896
LITH0102_Port2	SMT	EQPPort	LITH0102	rl_B1_4_5	3323
LITH0102_Port3	SMT	EQPPort	LITH0102	rl_B1_4_5	3750
LITH0102_Port4	SMT	EQPPort	LITH0102	rl_B1_4_5	4177
LITH0103_Port1	SMT	EQPPort	LITH0103	rl_B1_4_5	8104
LITH0103_Port2	SMT	EQPPort	LITH0103	rl_B1_4_5	8532
