NAME	FAB_NAME	POSITION_X	POSITION_Y	ZCU_NAME	ZCU_TYPE
rn_B20_28	SMT	292302.3622	5208.333333	ZCU_B20_1	STOP
rn_B20_29	SMT	292302.3622	29375	ZCU_B20_3	RESET
rn_B20_3	SMT	290450.3937	15625	ZCU_B20_2	STOP
rn_B20_30	SMT	295388.9764	29375	ZCU_B20_10	STOP
rn_B20_31	SMT	295388.9764	43541.66667	ZCU_B20_9	RESET
rn_B20_32	SMT	292302.3622	43541.66667	ZCU_B20_4	STOP
rn_B20_33	SMT	288935.1468	57291.66667	ZCU_B20_5	RESET
rn_B20_34	SMT	283631.7824	57291.66667	ZCU_B19_8	STOP
rn_B20_4	SMT	290450.3937	16875	ZCU_B20_2	RESET
rn_B20_5	SMT	290450.3937	28125	ZCU_B20_3	STOP
rn_B20_6	SMT	290450.3937	29375	ZCU_B20_3	RESET
rn_B20_7	SMT	290450.3937	43541.66667	ZCU_B20_4	STOP
rn_B20_8	SMT	290450.3937	44791.66667	ZCU_B20_4	RESET
rn_B20_9	SMT	290450.3937	56041.66667	ZCU_B20_5	STOP
rn_B2_1	SMT	18211.02363	5208.333333	ZCU_B2_1	NONE
rn_B2_10	SMT	18211.02363	57291.66667	ZCU_B2_5	RESET
rn_B2_11	SMT	18211.02363	66458.33333	ZCU_B2_6	STOP
rn_B2_12	SMT	18211.02363	67708.33333	ZCU_B2_6	NONE
rn_B2_13	SMT	20062.99213	67708.33333	ZCU_B2_6	RESET
rn_B2_14	SMT	23149.6063	67708.33333	ZCU_B2_7	STOP
rn_B2_15	SMT	25001.5748	67708.33333	ZCU_B2_7	NONE
rn_B2_16	SMT	25001.5748	66458.33333	ZCU_B2_7	RESET
rn_B2_17	SMT	25001.5748	57291.66667	ZCU_B2_8	STOP
rn_B2_18	SMT	25001.5748	56041.66667	ZCU_B2_8	RESET
rn_B2_19	SMT	25001.5748	44791.66667	ZCU_B2_9	STOP
rn_B2_2	SMT	18211.02363	6458.333333	ZCU_B2_1	RESET
rn_B2_20	SMT	25001.5748	43541.66667	ZCU_B2_9	RESET
rn_B2_21	SMT	25001.5748	29375	ZCU_B2_10	STOP
rn_B2_22	SMT	25001.5748	28125	ZCU_B2_10	RESET
rn_B2_23	SMT	25001.5748	16875	ZCU_B2_11	STOP
rn_B2_24	SMT	25001.5748	15625	ZCU_B2_11	RESET
rn_B2_25	SMT	25001.5748	6458.333333	ZCU_B2_12	STOP
rn_B2_26	SMT	25001.5748	5208.333333	ZCU_B2_12	NONE
rn_B2_27	SMT	23149.6063	5208.333333	ZCU_B2_12	RESET
rn_B2_28	SMT	20062.99213	5208.333333	ZCU_B2_1	STOP
rn_B2_29	SMT	20062.99213	29375	ZCU_B2_3	RESET
rn_B2_3	SMT	18211.02363	15625	ZCU_B2_2	STOP
rn_B2_30	SMT	23149.6063	29375	ZCU_B2_10	STOP
rn_B2_31	SMT	23149.6063	43541.66667	ZCU_B2_9	RESET
rn_B2_32	SMT	20062.99213	43541.66667	ZCU_B2_4	STOP
rn_B2_33	SMT	16695.77667	57291.66667	ZCU_B2_5	RESET
rn_B2_34	SMT	11392.41231	57291.66667	ZCU_B1_8	STOP
rn_B2_35	SMT	26516.82176	15625	ZCU_B2_11	RESET
rn_B2_36	SMT	31820.18611	15625	ZCU_B3_2	STOP
rn_B2_4	SMT	18211.02363	16875	ZCU_B2_2	RESET
rn_B2_5	SMT	18211.02363	28125	ZCU_B2_3	STOP
rn_B2_6	SMT	18211.02363	29375	ZCU_B2_3	RESET
rn_B2_7	SMT	18211.02363	43541.66667	ZCU_B2_4	STOP
rn_B2_8	SMT	18211.02363	44791.66667	ZCU_B2_4	RESET
rn_B2_9	SMT	18211.02363	56041.66667	ZCU_B2_5	STOP
rn_B3_1	SMT	33335.43307	5208.333333	ZCU_B3_1	NONE
rn_B3_10	SMT	33335.43307	57291.66667	ZCU_B3_5	RESET
rn_B3_11	SMT	33335.43307	66458.33333	ZCU_B3_6	STOP
rn_B3_12	SMT	33335.43307	67708.33333	ZCU_B3_6	NONE
rn_B3_13	SMT	35187.40157	67708.33333	ZCU_B3_6	RESET
rn_B3_14	SMT	38274.01574	67708.33333	ZCU_B3_7	STOP
rn_B3_15	SMT	40125.98425	67708.33333	ZCU_B3_7	NONE
rn_B3_16	SMT	40125.98425	66458.33333	ZCU_B3_7	RESET
rn_B3_17	SMT	40125.98425	57291.66667	ZCU_B3_8	STOP
rn_B3_18	SMT	40125.98425	56041.66667	ZCU_B3_8	RESET
rn_B3_19	SMT	40125.98425	44791.66667	ZCU_B3_9	STOP
rn_B3_2	SMT	33335.43307	6458.333333	ZCU_B3_1	RESET
rn_B3_20	SMT	40125.98425	43541.66667	ZCU_B3_9	RESET
rn_B3_21	SMT	40125.98425	29375	ZCU_B3_10	STOP
rn_B3_22	SMT	40125.98425	28125	ZCU_B3_10	RESET
rn_B3_23	SMT	40125.98425	16875	ZCU_B3_11	STOP
rn_B3_24	SMT	40125.98425	15625	ZCU_B3_11	RESET
rn_B3_25	SMT	40125.98425	6458.333333	ZCU_B3_12	STOP
rn_B3_26	SMT	40125.98425	5208.333333	ZCU_B3_12	NONE
rn_B3_27	SMT	38274.01574	5208.333333	ZCU_B3_12	RESET
rn_B3_28	SMT	35187.40157	5208.333333	ZCU_B3_1	STOP
rn_B3_29	SMT	35187.40157	29375	ZCU_B3_3	RESET
rn_B3_3	SMT	33335.43307	15625	ZCU_B3_2	STOP
rn_B3_30	SMT	38274.01574	29375	ZCU_B3_10	STOP
rn_B3_31	SMT	38274.01574	43541.66667	ZCU_B3_9	RESET
rn_B3_32	SMT	35187.40157	43541.66667	ZCU_B3_4	STOP
rn_B3_33	SMT	31820.18611	57291.66667	ZCU_B3_5	RESET
rn_B3_34	SMT	26516.82176	57291.66667	ZCU_B2_8	STOP
rn_B3_35	SMT	41641.2312	15625	ZCU_B3_11	RESET
rn_B3_36	SMT	46944.59556	15625	ZCU_B4_2	STOP
rn_B3_4	SMT	33335.43307	16875	ZCU_B3_2	RESET
rn_B3_5	SMT	33335.43307	28125	ZCU_B3_3	STOP
rn_B3_6	SMT	33335.43307	29375	ZCU_B3_3	RESET
rn_B3_7	SMT	33335.43307	43541.66667	ZCU_B3_4	STOP
rn_B3_8	SMT	33335.43307	44791.66667	ZCU_B3_4	RESET
rn_B3_9	SMT	33335.43307	56041.66667	ZCU_B3_5	STOP
rn_B4_1	SMT	48459.84252	5208.333333	ZCU_B4_1	NONE
rn_B4_10	SMT	48459.84252	57291.66667	ZCU_B4_5	RESET
rn_B4_11	SMT	48459.84252	66458.33333	ZCU_B4_6	STOP
rn_B4_12	SMT	48459.84252	67708.33333	ZCU_B4_6	NONE
rn_B4_13	SMT	50311.81102	67708.33333	ZCU_B4_6	RESET
rn_B4_14	SMT	53398.4252	67708.33333	ZCU_B4_7	STOP
rn_B4_15	SMT	55250.3937	67708.33333	ZCU_B4_7	NONE
rn_B4_16	SMT	55250.3937	66458.33333	ZCU_B4_7	RESET
rn_B4_17	SMT	55250.3937	57291.66667	ZCU_B4_8	STOP
rn_B4_18	SMT	55250.3937	56041.66667	ZCU_B4_8	RESET
rn_B4_19	SMT	55250.3937	44791.66667	ZCU_B4_9	STOP
rn_B4_2	SMT	48459.84252	6458.333333	ZCU_B4_1	RESET
rn_B4_20	SMT	55250.3937	43541.66667	ZCU_B4_9	RESET
rn_B4_21	SMT	55250.3937	29375	ZCU_B4_10	STOP
rn_B4_22	SMT	55250.3937	28125	ZCU_B4_10	RESET
rn_B4_23	SMT	55250.3937	16875	ZCU_B4_11	STOP
rn_B4_24	SMT	55250.3937	15625	ZCU_B4_11	RESET
rn_B4_25	SMT	55250.3937	6458.333333	ZCU_B4_12	STOP
rn_B4_26	SMT	55250.3937	5208.333333	ZCU_B4_12	NONE
rn_B4_27	SMT	53398.4252	5208.333333	ZCU_B4_12	RESET
rn_B4_28	SMT	50311.81102	5208.333333	ZCU_B4_1	STOP
rn_B4_29	SMT	50311.81102	29375	ZCU_B4_3	RESET
rn_B4_3	SMT	48459.84252	15625	ZCU_B4_2	STOP
rn_B4_30	SMT	53398.4252	29375	ZCU_B4_10	STOP
rn_B4_31	SMT	53398.4252	43541.66667	ZCU_B4_9	RESET
rn_B4_32	SMT	50311.81102	43541.66667	ZCU_B4_4	STOP
rn_B4_33	SMT	46944.59556	57291.66667	ZCU_B4_5	RESET
rn_B4_34	SMT	41641.2312	57291.66667	ZCU_B3_8	STOP
rn_B4_35	SMT	56765.64066	15625	ZCU_B4_11	RESET
rn_B4_36	SMT	62069.00502	15625	ZCU_B5_2	STOP
rn_B4_4	SMT	48459.84252	16875	ZCU_B4_2	RESET
rn_B4_5	SMT	48459.84252	28125	ZCU_B4_3	STOP
rn_B4_6	SMT	48459.84252	29375	ZCU_B4_3	RESET
rn_B4_7	SMT	48459.84252	43541.66667	ZCU_B4_4	STOP
rn_B4_8	SMT	48459.84252	44791.66667	ZCU_B4_4	RESET
rn_B4_9	SMT	48459.84252	56041.66667	ZCU_B4_5	STOP
rn_B5_1	SMT	63584.25197	5208.333333	ZCU_B5_1	NONE
rn_B5_10	SMT	63584.25197	57291.66667	ZCU_B5_5	RESET
rn_B5_11	SMT	63584.25197	66458.33333	ZCU_B5_6	STOP
rn_B5_12	SMT	63584.25197	67708.33333	ZCU_B5_6	NONE
rn_B5_13	SMT	65436.22048	67708.33333	ZCU_B5_6	RESET
rn_B5_14	SMT	68522.83465	67708.33333	ZCU_B5_7	STOP
rn_B5_15	SMT	70374.80315	67708.33333	ZCU_B5_7	NONE
rn_B5_16	SMT	70374.80315	66458.33333	ZCU_B5_7	RESET
rn_B5_17	SMT	70374.80315	57291.66667	ZCU_B5_8	STOP
rn_B5_18	SMT	70374.80315	56041.66667	ZCU_B5_8	RESET
rn_B5_19	SMT	70374.80315	44791.66667	ZCU_B5_9	STOP
rn_B5_2	SMT	63584.25197	6458.333333	ZCU_B5_1	RESET
rn_B5_20	SMT	70374.80315	43541.66667	ZCU_B5_9	RESET
rn_B5_21	SMT	70374.80315	29375	ZCU_B5_10	STOP
rn_B5_22	SMT	70374.80315	28125	ZCU_B5_10	RESET
rn_B5_23	SMT	70374.80315	16875	ZCU_B5_11	STOP
rn_B5_24	SMT	70374.80315	15625	ZCU_B5_11	RESET
rn_B5_25	SMT	70374.80315	6458.333333	ZCU_B5_12	STOP
rn_B5_26	SMT	70374.80315	5208.333333	ZCU_B5_12	NONE
rn_B5_27	SMT	68522.83465	5208.333333	ZCU_B5_12	RESET
rn_B5_28	SMT	65436.22048	5208.333333	ZCU_B5_1	STOP
rn_B5_29	SMT	65436.22048	29375	ZCU_B5_3	RESET
rn_B5_3	SMT	63584.25197	15625	ZCU_B5_2	STOP
rn_B5_30	SMT	68522.83465	29375	ZCU_B5_10	STOP
rn_B5_31	SMT	68522.83465	43541.66667	ZCU_B5_9	RESET
rn_B5_32	SMT	65436.22048	43541.66667	ZCU_B5_4	STOP
rn_B5_33	SMT	62069.00502	57291.66667	ZCU_B5_5	RESET
rn_B5_34	SMT	56765.64066	57291.66667	ZCU_B4_8	STOP
rn_B5_35	SMT	71890.05011	15625	ZCU_B5_11	RESET
rn_B5_36	SMT	77193.41446	15625	ZCU_B6_2	STOP
rn_B5_4	SMT	63584.25197	16875	ZCU_B5_2	RESET
rn_B5_5	SMT	63584.25197	28125	ZCU_B5_3	STOP
rn_B5_6	SMT	63584.25197	29375	ZCU_B5_3	RESET
rn_B5_7	SMT	63584.25197	43541.66667	ZCU_B5_4	STOP
rn_B5_8	SMT	63584.25197	44791.66667	ZCU_B5_4	RESET
rn_B5_9	SMT	63584.25197	56041.66667	ZCU_B5_5	STOP
rn_B6_1	SMT	78708.66142	5208.333333	ZCU_B6_1	NONE
rn_B6_10	SMT	78708.66142	57291.66667	ZCU_B6_5	RESET
rn_B6_11	SMT	78708.66142	66458.33333	ZCU_B6_6	STOP
rn_B6_12	SMT	78708.66142	67708.33333	ZCU_B6_6	NONE
rn_B6_13	SMT	80560.62992	67708.33333	ZCU_B6_6	RESET
rn_B6_14	SMT	83647.24409	67708.33333	ZCU_B6_7	STOP
rn_B6_15	SMT	85499.21259	67708.33333	ZCU_B6_7	NONE
rn_B6_16	SMT	85499.21259	66458.33333	ZCU_B6_7	RESET
rn_B6_17	SMT	85499.21259	57291.66667	ZCU_B6_8	STOP
rn_B6_18	SMT	85499.21259	56041.66667	ZCU_B6_8	RESET
rn_B6_19	SMT	85499.21259	44791.66667	ZCU_B6_9	STOP
rn_B6_2	SMT	78708.66142	6458.333333	ZCU_B6_1	RESET
rn_B6_20	SMT	85499.21259	43541.66667	ZCU_B6_9	RESET
rn_B6_21	SMT	85499.21259	29375	ZCU_B6_10	STOP
rn_B6_22	SMT	85499.21259	28125	ZCU_B6_10	RESET
rn_B6_23	SMT	85499.21259	16875	ZCU_B6_11	STOP
rn_B6_24	SMT	85499.21259	15625	ZCU_B6_11	RESET
rn_B6_25	SMT	85499.21259	6458.333333	ZCU_B6_12	STOP
rn_B6_26	SMT	85499.21259	5208.333333	ZCU_B6_12	NONE
rn_B6_27	SMT	83647.24409	5208.333333	ZCU_B6_12	RESET
rn_B6_28	SMT	80560.62992	5208.333333	ZCU_B6_1	STOP
rn_B6_29	SMT	80560.62992	29375	ZCU_B6_3	RESET
rn_B6_3	SMT	78708.66142	15625	ZCU_B6_2	STOP
rn_B6_30	SMT	83647.24409	29375	ZCU_B6_10	STOP
rn_B6_31	SMT	83647.24409	43541.66667	ZCU_B6_9	RESET
rn_B6_32	SMT	80560.62992	43541.66667	ZCU_B6_4	STOP
rn_B6_33	SMT	77193.41446	57291.66667	ZCU_B6_5	RESET
rn_B6_34	SMT	71890.05011	57291.66667	ZCU_B5_8	STOP
rn_B6_35	SMT	87014.45955	15625	ZCU_B6_11	RESET
rn_B6_36	SMT	92317.82391	15625	ZCU_B7_2	STOP
rn_B6_4	SMT	78708.66142	16875	ZCU_B6_2	RESET
rn_B6_5	SMT	78708.66142	28125	ZCU_B6_3	STOP
rn_B6_6	SMT	78708.66142	29375	ZCU_B6_3	RESET
rn_B6_7	SMT	78708.66142	43541.66667	ZCU_B6_4	STOP
rn_B6_8	SMT	78708.66142	44791.66667	ZCU_B6_4	RESET
rn_B6_9	SMT	78708.66142	56041.66667	ZCU_B6_5	STOP
rn_B7_1	SMT	93833.07086	5208.333333	ZCU_B7_1	NONE
rn_B7_10	SMT	93833.07086	57291.66667	ZCU_B7_5	RESET
rn_B7_11	SMT	93833.07086	66458.33333	ZCU_B7_6	STOP
rn_B7_12	SMT	93833.07086	67708.33333	ZCU_B7_6	NONE
rn_B7_13	SMT	95685.03937	67708.33333	ZCU_B7_6	RESET
rn_B7_14	SMT	98771.65355	67708.33333	ZCU_B7_7	STOP
rn_B7_15	SMT	100623.6221	67708.33333	ZCU_B7_7	NONE
rn_B7_16	SMT	100623.6221	66458.33333	ZCU_B7_7	RESET
rn_B7_17	SMT	100623.6221	57291.66667	ZCU_B7_8	STOP
rn_B7_18	SMT	100623.6221	56041.66667	ZCU_B7_8	RESET
rn_B7_19	SMT	100623.6221	44791.66667	ZCU_B7_9	STOP
rn_B7_2	SMT	93833.07086	6458.333333	ZCU_B7_1	RESET
rn_B7_20	SMT	100623.6221	43541.66667	ZCU_B7_9	RESET
rn_B7_21	SMT	100623.6221	29375	ZCU_B7_10	STOP
rn_B7_22	SMT	100623.6221	28125	ZCU_B7_10	RESET
rn_B7_23	SMT	100623.6221	16875	ZCU_B7_11	STOP
rn_B7_24	SMT	100623.6221	15625	ZCU_B7_11	RESET
rn_B7_25	SMT	100623.6221	6458.333333	ZCU_B7_12	STOP
rn_B7_26	SMT	100623.6221	5208.333333	ZCU_B7_12	NONE
rn_B7_27	SMT	98771.65355	5208.333333	ZCU_B7_12	RESET
rn_B7_28	SMT	95685.03937	5208.333333	ZCU_B7_1	STOP
rn_B7_29	SMT	95685.03937	29375	ZCU_B7_3	RESET
rn_B7_3	SMT	93833.07086	15625	ZCU_B7_2	STOP
rn_B7_30	SMT	98771.65355	29375	ZCU_B7_10	STOP
rn_B7_31	SMT	98771.65355	43541.66667	ZCU_B7_9	RESET
rn_B7_32	SMT	95685.03937	43541.66667	ZCU_B7_4	STOP
rn_B7_33	SMT	92317.82391	57291.66667	ZCU_B7_5	RESET
rn_B7_34	SMT	87014.45955	57291.66667	ZCU_B6_8	STOP
rn_B7_35	SMT	102138.869	15625	ZCU_B7_11	RESET
rn_B7_36	SMT	107442.2334	15625	ZCU_B8_2	STOP
rn_B7_4	SMT	93833.07086	16875	ZCU_B7_2	RESET
rn_B7_5	SMT	93833.07086	28125	ZCU_B7_3	STOP
rn_B7_6	SMT	93833.07086	29375	ZCU_B7_3	RESET
rn_B7_7	SMT	93833.07086	43541.66667	ZCU_B7_4	STOP
rn_B7_8	SMT	93833.07086	44791.66667	ZCU_B7_4	RESET
rn_B7_9	SMT	93833.07086	56041.66667	ZCU_B7_5	STOP
rn_B8_1	SMT	108957.4803	5208.333333	ZCU_B8_1	NONE
rn_B8_10	SMT	108957.4803	57291.66667	ZCU_B8_5	RESET
rn_B8_11	SMT	108957.4803	66458.33333	ZCU_B8_6	STOP
rn_B8_12	SMT	108957.4803	67708.33333	ZCU_B8_6	NONE
rn_B8_13	SMT	110809.4488	67708.33333	ZCU_B8_6	RESET
rn_B8_14	SMT	113896.063	67708.33333	ZCU_B8_7	STOP
rn_B8_15	SMT	115748.0315	67708.33333	ZCU_B8_7	NONE
rn_B8_16	SMT	115748.0315	66458.33333	ZCU_B8_7	RESET
rn_B8_17	SMT	115748.0315	57291.66667	ZCU_B8_8	STOP
rn_B8_18	SMT	115748.0315	56041.66667	ZCU_B8_8	RESET
rn_B8_19	SMT	115748.0315	44791.66667	ZCU_B8_9	STOP
rn_B8_2	SMT	108957.4803	6458.333333	ZCU_B8_1	RESET
rn_B8_20	SMT	115748.0315	43541.66667	ZCU_B8_9	RESET
rn_B8_21	SMT	115748.0315	29375	ZCU_B8_10	STOP
rn_B8_22	SMT	115748.0315	28125	ZCU_B8_10	RESET
rn_B8_23	SMT	115748.0315	16875	ZCU_B8_11	STOP
rn_B8_24	SMT	115748.0315	15625	ZCU_B8_11	RESET
rn_B8_25	SMT	115748.0315	6458.333333	ZCU_B8_12	STOP
rn_B8_26	SMT	115748.0315	5208.333333	ZCU_B8_12	NONE
rn_B8_27	SMT	113896.063	5208.333333	ZCU_B8_12	RESET
rn_B8_28	SMT	110809.4488	5208.333333	ZCU_B8_1	STOP
rn_B8_29	SMT	110809.4488	29375	ZCU_B8_3	RESET
rn_B8_3	SMT	108957.4803	15625	ZCU_B8_2	STOP
rn_B8_30	SMT	113896.063	29375	ZCU_B8_10	STOP
rn_B8_31	SMT	113896.063	43541.66667	ZCU_B8_9	RESET
rn_B8_32	SMT	110809.4488	43541.66667	ZCU_B8_4	STOP
rn_B8_33	SMT	107442.2334	57291.66667	ZCU_B8_5	RESET
rn_B8_34	SMT	102138.869	57291.66667	ZCU_B7_8	STOP
rn_B8_35	SMT	117263.2785	15625	ZCU_B8_11	RESET
rn_B8_36	SMT	122566.6428	15625	ZCU_B9_2	STOP
rn_B8_4	SMT	108957.4803	16875	ZCU_B8_2	RESET
rn_B8_5	SMT	108957.4803	28125	ZCU_B8_3	STOP
rn_B8_6	SMT	108957.4803	29375	ZCU_B8_3	RESET
rn_B8_7	SMT	108957.4803	43541.66667	ZCU_B8_4	STOP
rn_B8_8	SMT	108957.4803	44791.66667	ZCU_B8_4	RESET
rn_B8_9	SMT	108957.4803	56041.66667	ZCU_B8_5	STOP
rn_B9_1	SMT	124081.8898	5208.333333	ZCU_B9_1	NONE
rn_B9_10	SMT	124081.8898	57291.66667	ZCU_B9_5	RESET
rn_B9_11	SMT	124081.8898	66458.33333	ZCU_B9_6	STOP
rn_B9_12	SMT	124081.8898	67708.33333	ZCU_B9_6	NONE
rn_B9_13	SMT	125933.8583	67708.33333	ZCU_B9_6	RESET
rn_B9_14	SMT	129020.4724	67708.33333	ZCU_B9_7	STOP
rn_B9_15	SMT	130872.4409	67708.33333	ZCU_B9_7	NONE
rn_B9_16	SMT	130872.4409	66458.33333	ZCU_B9_7	RESET
rn_B9_17	SMT	130872.4409	57291.66667	ZCU_B9_8	STOP
rn_B9_18	SMT	130872.4409	56041.66667	ZCU_B9_8	RESET
rn_B9_19	SMT	130872.4409	44791.66667	ZCU_B9_9	STOP
rn_B9_2	SMT	124081.8898	6458.333333	ZCU_B9_1	RESET
rn_B9_20	SMT	130872.4409	43541.66667	ZCU_B9_9	RESET
rn_B9_21	SMT	130872.4409	29375	ZCU_B9_10	STOP
rn_B9_22	SMT	130872.4409	28125	ZCU_B9_10	RESET
rn_B9_23	SMT	130872.4409	16875	ZCU_B9_11	STOP
rn_B9_24	SMT	130872.4409	15625	ZCU_B9_11	RESET
rn_B9_25	SMT	130872.4409	6458.333333	ZCU_B9_12	STOP
rn_B9_26	SMT	130872.4409	5208.333333	ZCU_B9_12	NONE
rn_B9_27	SMT	129020.4724	5208.333333	ZCU_B9_12	RESET
rn_B9_28	SMT	125933.8583	5208.333333	ZCU_B9_1	STOP
rn_B9_29	SMT	125933.8583	29375	ZCU_B9_3	RESET
rn_B9_3	SMT	124081.8898	15625	ZCU_B9_2	STOP
rn_B9_30	SMT	129020.4724	29375	ZCU_B9_10	STOP
rn_B9_31	SMT	129020.4724	43541.66667	ZCU_B9_9	RESET
rn_B9_32	SMT	125933.8583	43541.66667	ZCU_B9_4	STOP
rn_B9_33	SMT	122566.6428	57291.66667	ZCU_B9_5	RESET
rn_B9_34	SMT	117263.2785	57291.66667	ZCU_B8_8	STOP
rn_B9_35	SMT	132387.6879	15625	ZCU_B9_11	RESET
rn_B9_36	SMT	137691.0522	15625	ZCU_B10_2	STOP
rn_B9_4	SMT	124081.8898	16875	ZCU_B9_2	RESET
rn_B9_5	SMT	124081.8898	28125	ZCU_B9_3	STOP
rn_B9_6	SMT	124081.8898	29375	ZCU_B9_3	RESET
rn_B9_7	SMT	124081.8898	43541.66667	ZCU_B9_4	STOP
rn_B9_8	SMT	124081.8898	44791.66667	ZCU_B9_4	RESET
rn_B9_9	SMT	124081.8898	56041.66667	ZCU_B9_5	STOP
rn_InterBay1_1	SMT	0	625	.	NONE
rn_InterBay1_10	SMT	252948.0315	4166.666667	ZCU_B17_12	RESET
rn_InterBay1_100	SMT	93833.07086	4166.666667	ZCU_B7_1	RESET
rn_InterBay1_101	SMT	72689.76378	0	ZCU_InterBay1_Under_9	RESET
rn_InterBay1_102	SMT	92752.75591	4166.666667	ZCU_B7_1	STOP
rn_InterBay1_103	SMT	91518.11023	4166.666667	ZCU_InterBay1_Over_12	RESET
rn_InterBay1_104	SMT	90499.52756	4166.666667	ZCU_InterBay1_Over_12	STOP
rn_InterBay1_105	SMT	88832.7559	4166.666667	ZCU_InterBay1_Over_11	RESET
rn_InterBay1_106	SMT	87814.17322	4166.666667	ZCU_InterBay1_Over_11	STOP
rn_InterBay1_107	SMT	86579.52756	4166.666667	ZCU_B6_12	RESET
rn_InterBay1_108	SMT	85499.21259	4166.666667	ZCU_B6_12	STOP
rn_InterBay1_109	SMT	78708.66142	4166.666667	ZCU_B6_1	RESET
rn_InterBay1_11	SMT	251867.7165	4166.666667	ZCU_B17_12	STOP
rn_InterBay1_110	SMT	77628.34645	4166.666667	ZCU_B6_1	STOP
rn_InterBay1_111	SMT	76393.70079	4166.666667	ZCU_InterBay1_Over_10	RESET
rn_InterBay1_112	SMT	925.984252	0	.	NONE
rn_InterBay1_113	SMT	73708.34646	0	ZCU_InterBay1_Under_9	STOP
rn_InterBay1_114	SMT	75375.11811	4166.666667	ZCU_InterBay1_Over_10	STOP
rn_InterBay1_115	SMT	73708.34646	4166.666667	ZCU_InterBay1_Over_9	RESET
rn_InterBay1_116	SMT	72689.76378	4166.666667	ZCU_InterBay1_Over_9	STOP
rn_InterBay1_117	SMT	71455.11811	4166.666667	ZCU_B5_12	RESET
rn_InterBay1_118	SMT	70374.80315	4166.666667	ZCU_B5_12	STOP
rn_InterBay1_119	SMT	63584.25197	4166.666667	ZCU_B5_1	RESET
rn_InterBay1_12	SMT	245077.1654	4166.666667	ZCU_B17_1	RESET
rn_InterBay1_120	SMT	62503.93701	4166.666667	ZCU_B5_1	STOP
rn_InterBay1_121	SMT	61269.29134	4166.666667	ZCU_InterBay1_Over_8	RESET
rn_InterBay1_122	SMT	60250.70867	4166.666667	ZCU_InterBay1_Over_8	STOP
rn_InterBay1_123	SMT	58583.93701	4166.666667	ZCU_InterBay1_Over_7	RESET
rn_InterBay1_124	SMT	75375.11811	0	ZCU_InterBay1_Under_10	RESET
rn_InterBay1_125	SMT	57565.35433	4166.666667	ZCU_InterBay1_Over_7	STOP
rn_InterBay1_126	SMT	56330.70866	4166.666667	ZCU_B4_12	RESET
rn_InterBay1_127	SMT	55250.3937	4166.666667	ZCU_B4_12	STOP
rn_InterBay1_128	SMT	48459.84252	4166.666667	ZCU_B4_1	RESET
rn_InterBay1_129	SMT	47379.52756	4166.666667	ZCU_B4_1	STOP
rn_InterBay1_13	SMT	42440.94488	0	ZCU_InterBay1_Under_5	RESET
rn_InterBay1_130	SMT	46144.88189	4166.666667	ZCU_InterBay1_Over_6	RESET
rn_InterBay1_131	SMT	45126.29921	4166.666667	ZCU_InterBay1_Over_6	STOP
rn_InterBay1_132	SMT	43459.52756	4166.666667	ZCU_InterBay1_Over_5	RESET
rn_InterBay1_133	SMT	42440.94488	4166.666667	ZCU_InterBay1_Over_5	STOP
rn_InterBay1_134	SMT	41206.29921	4166.666667	ZCU_B3_12	RESET
rn_InterBay1_135	SMT	76393.70079	0	ZCU_InterBay1_Under_10	STOP
rn_InterBay1_136	SMT	40125.98425	4166.666667	ZCU_B3_12	STOP
rn_InterBay1_137	SMT	33335.43307	4166.666667	ZCU_B3_1	RESET
rn_InterBay1_138	SMT	32255.11811	4166.666667	ZCU_B3_1	STOP
rn_InterBay1_139	SMT	31020.47244	4166.666667	ZCU_InterBay1_Over_4	RESET
rn_InterBay1_14	SMT	243996.8504	4166.666667	ZCU_B17_1	STOP
rn_InterBay1_140	SMT	30001.88976	4166.666667	ZCU_InterBay1_Over_4	STOP
rn_InterBay1_141	SMT	28335.11811	4166.666667	ZCU_InterBay1_Over_3	RESET
rn_InterBay1_142	SMT	27316.53543	4166.666667	ZCU_InterBay1_Over_3	STOP
rn_InterBay1_143	SMT	26081.88977	4166.666667	ZCU_B2_12	RESET
rn_InterBay1_144	SMT	25001.5748	4166.666667	ZCU_B2_12	STOP
rn_InterBay1_145	SMT	18211.02363	4166.666667	ZCU_B2_1	RESET
rn_InterBay1_146	SMT	87814.17322	0	ZCU_InterBay1_Under_11	RESET
rn_InterBay1_147	SMT	17130.70866	4166.666667	ZCU_B2_1	STOP
rn_InterBay1_148	SMT	15896.063	4166.666667	ZCU_InterBay1_Over_2	RESET
rn_InterBay1_149	SMT	14877.48032	4166.666667	ZCU_InterBay1_Over_2	STOP
rn_InterBay1_15	SMT	242762.2048	4166.666667	ZCU_InterBay1_Over_32	RESET
rn_InterBay1_150	SMT	13210.70867	4166.666667	ZCU_InterBay1_Over_1	RESET
rn_InterBay1_151	SMT	12192.12599	4166.666667	ZCU_InterBay1_Over_1	STOP
rn_InterBay1_152	SMT	10957.48031	4166.666667	ZCU_B1_12	RESET
rn_InterBay1_153	SMT	9877.165355	4166.666667	ZCU_B1_12	STOP
rn_InterBay1_154	SMT	3086.614173	4166.666667	ZCU_B1_1	RESET
rn_InterBay1_155	SMT	2006.299213	4166.666667	ZCU_B1_1	STOP
rn_InterBay1_156	SMT	925.984252	4166.666667	.	NONE
rn_InterBay1_157	SMT	88832.7559	0	ZCU_InterBay1_Under_11	STOP
